#samples, filetype, datatype, headerlength, delta t (s), mV/Division, bottom pore pressure (psi), top pore pressure (psi), confining pressure at gauge (psi), confining pressure at transducer (psi), T outside, T inside, date/time, velocity (km/s), left velocity pick, right velocity pick, left signal pick, right signal pick, left reference pick, right reference pick, left short Q pick, right short Q pick, left long Q pick, right long Q pick, Q over 3 points, Q over >3 points, Gamma, time of flight, reference filename, 1st four characters in reference filename, 1st operator, 2nd operator, comment, system delay (s), samplelength
10000, 0, 3, 0, 1.0E-7, 0.05, 0.0, 0.0, 0.0, 0.0, -6.970000000000001E-5, 0.0, 2/23/2023 10:41:48, 0.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,                                                                                 ,     ,               chance,                     ,                                                                                                                                                                 , 1.1E-6, 1.338
t (ns), A (mV)
+41100E0, -7813E-09
+41200E0, +0000E00
+41300E0, +0000E00
+41400E0, +0000E00
+41500E0, +1563E-08
+41600E0, +7813E-09
+41700E0, -7813E-09
+41800E0, -7813E-09
+41900E0, -7813E-09
+42000E0, +1563E-08
+42100E0, +1563E-08
+42200E0, +7813E-09
+42300E0, +0000E00
+42400E0, +3125E-08
+42500E0, -7813E-09
+42600E0, +2344E-08
+42700E0, +3906E-08
+42800E0, +0000E00
+42900E0, +2344E-08
+43000E0, +0000E00
+43100E0, +1563E-08
+43200E0, +7813E-09
+43300E0, -7813E-09
+43400E0, +1563E-08
+43500E0, +0000E00
+43600E0, +1563E-08
+43700E0, -7813E-09
+43800E0, -7813E-09
+43900E0, +1563E-08
+44000E0, +1563E-08
+44100E0, +7813E-09
+44200E0, -7813E-09
+44300E0, +0000E00
+44400E0, +0000E00
+44500E0, +2344E-08
+44600E0, +3125E-08
+44700E0, +1563E-08
+44800E0, +7813E-09
+44900E0, +0000E00
+45000E0, +0000E00
+45100E0, +1563E-08
+45200E0, +1563E-08
+45300E0, +7813E-09
+45400E0, +0000E00
+45500E0, +0000E00
+45600E0, +0000E00
+45700E0, +1563E-08
+45800E0, +0000E00
+45900E0, -7813E-09
+46000E0, +5469E-08
+46100E0, +1563E-08
+46200E0, +7813E-09
+46300E0, -7813E-09
+46400E0, +7813E-09
+46500E0, +0000E00
+46600E0, +1563E-08
+46700E0, +7813E-09
+46800E0, +0000E00
+46900E0, +3906E-08
+47000E0, +1563E-08
+47100E0, +0000E00
+47200E0, +0000E00
+47300E0, -7813E-09
+47400E0, -7813E-09
+47500E0, -7813E-09
+47600E0, +7813E-09
+47700E0, +7813E-09
+47800E0, +0000E00
+47900E0, +7813E-09
+48000E0, -7813E-09
+48100E0, +7813E-09
+48200E0, +0000E00
+48300E0, +0000E00
+48400E0, +0000E00
+48500E0, +0000E00
+48600E0, +7813E-09
+48700E0, +7813E-09
+48800E0, +7813E-09
+48900E0, +1563E-08
+49000E0, -7813E-09
+49100E0, +1563E-08
+49200E0, +0000E00
+49300E0, +0000E00
+49400E0, +7813E-09
+49500E0, +7813E-09
+49600E0, -7813E-09
+49700E0, +0000E00
+49800E0, -7813E-09
+49900E0, +1563E-08
+50000E0, +0000E00
+50100E0, -7813E-09
+50200E0, +0000E00
+50300E0, +0000E00
+50400E0, +0000E00
+50500E0, +0000E00
+50600E0, +0000E00
+50700E0, +0000E00
+50800E0, +3125E-08
+50900E0, +7813E-09
+51000E0, -7813E-09
+51100E0, +0000E00
+51200E0, +5469E-08
+51300E0, +0000E00
+51400E0, +7813E-09
+51500E0, +0000E00
+51600E0, +0000E00
+51700E0, -7813E-09
+51800E0, +7813E-09
+51900E0, -7813E-09
+52000E0, -7813E-09
+52100E0, -7813E-09
+52200E0, +0000E00
+52300E0, +0000E00
+52400E0, +0000E00
+52500E0, +0000E00
+52600E0, +0000E00
+52700E0, +0000E00
+52800E0, +1563E-08
+52900E0, -7813E-09
+53000E0, +0000E00
+53100E0, -7813E-09
+53200E0, +0000E00
+53300E0, +7813E-09
+53400E0, +1563E-08
+53500E0, +7813E-09
+53600E0, +1563E-08
+53700E0, +0000E00
+53800E0, +7813E-09
+53900E0, +0000E00
+54000E0, +1563E-08
+54100E0, +7813E-09
+54200E0, +3906E-08
+54300E0, +0000E00
+54400E0, +7813E-09
+54500E0, +0000E00
+54600E0, -7813E-09
+54700E0, +7813E-09
+54800E0, +0000E00
+54900E0, +0000E00
+55000E0, +1563E-08
+55100E0, +0000E00
+55200E0, -7813E-09
+55300E0, +0000E00
+55400E0, +1563E-08
+55500E0, +3125E-08
+55600E0, +0000E00
+55700E0, -7813E-09
+55800E0, -7813E-09
+55900E0, -7813E-09
+56000E0, +7813E-09
+56100E0, +0000E00
+56200E0, +7813E-09
+56300E0, +0000E00
+56400E0, +1563E-08
+56500E0, +1563E-08
+56600E0, +7813E-09
+56700E0, +7813E-09
+56800E0, +0000E00
+56900E0, +7813E-09
+57000E0, -7813E-09
+57100E0, +3906E-08
+57200E0, +0000E00
+57300E0, +0000E00
+57400E0, +3125E-08
+57500E0, -7813E-09
+57600E0, +2344E-08
+57700E0, +0000E00
+57800E0, +7813E-09
+57900E0, +7813E-09
+58000E0, +0000E00
+58100E0, +0000E00
+58200E0, +0000E00
+58300E0, +1563E-08
+58400E0, +1563E-08
+58500E0, +0000E00
+58600E0, +0000E00
+58700E0, +0000E00
+58800E0, +0000E00
+58900E0, +1563E-08
+59000E0, +7813E-09
+59100E0, -7813E-09
+59200E0, +0000E00
+59300E0, +0000E00
+59400E0, +4688E-08
+59500E0, -7813E-09
+59600E0, +7813E-09
+59700E0, +1563E-08
+59800E0, +0000E00
+59900E0, +7813E-09
+60000E0, +2344E-08
+60100E0, -7813E-09
+60200E0, +0000E00
+60300E0, +3125E-08
+60400E0, +0000E00
+60500E0, +3125E-08
+60600E0, +1563E-08
+60700E0, +1563E-08
+60800E0, +7813E-09
+60900E0, +1563E-08
+61000E0, +0000E00
+61100E0, +7813E-09
+61200E0, +3125E-08
+61300E0, +7813E-09
+61400E0, +7813E-09
+61500E0, +0000E00
+61600E0, +2344E-08
+61700E0, +1563E-08
+61800E0, +7813E-09
+61900E0, +0000E00
+62000E0, +2344E-08
+62100E0, +0000E00
+62200E0, +7813E-09
+62300E0, +7813E-09
+62400E0, +1563E-08
+62500E0, +7813E-09
+62600E0, +7813E-09
+62700E0, -7813E-09
+62800E0, +3906E-08
+62900E0, +7813E-09
+63000E0, +0000E00
+63100E0, -7813E-09
+63200E0, +1563E-08
+63300E0, +0000E00
+63400E0, +0000E00
+63500E0, -7813E-09
+63600E0, -7813E-09
+63700E0, +7813E-09
+63800E0, +1563E-08
+63900E0, -7813E-09
+64000E0, +2344E-08
+64100E0, +7813E-09
+64200E0, +7813E-09
+64300E0, -7813E-09
+64400E0, +0000E00
+64500E0, +0000E00
+64600E0, +0000E00
+64700E0, +7813E-09
+64800E0, +0000E00
+64900E0, +2344E-08
+65000E0, +7813E-09
+65100E0, +3125E-08
+65200E0, +0000E00
+65300E0, +3125E-08
+65400E0, +7813E-09
+65500E0, -7813E-09
+65600E0, +7813E-09
+65700E0, +3906E-08
+65800E0, +0000E00
+65900E0, +7813E-09
+66000E0, +7813E-09
+66100E0, +0000E00
+66200E0, +7813E-09
+66300E0, +0000E00
+66400E0, +7813E-09
+66500E0, +0000E00
+66600E0, -7813E-09
+66700E0, +0000E00
+66800E0, -7813E-09
+66900E0, +2344E-08
+67000E0, +7813E-09
+67100E0, +2344E-08
+67200E0, +0000E00
+67300E0, +7813E-09
+67400E0, +3125E-08
+67500E0, +7813E-09
+67600E0, +0000E00
+67700E0, +0000E00
+67800E0, +0000E00
+67900E0, +3906E-08
+68000E0, -7813E-09
+68100E0, -7813E-09
+68200E0, +0000E00
+68300E0, +0000E00
+68400E0, +7813E-09
+68500E0, -7813E-09
+68600E0, +0000E00
+68700E0, +7813E-09
+68800E0, +0000E00
+68900E0, +0000E00
+69000E0, +0000E00
+69100E0, +1563E-08
+69200E0, +0000E00
+69300E0, +0000E00
+69400E0, +7813E-09
+69500E0, -7813E-09
+69600E0, -7813E-09
+69700E0, -7813E-09
+69800E0, +7813E-08
+69900E0, +6328E-07
+70000E0, -6875E-07
+70100E0, -3906E-07
+70200E0, -2656E-07
+70300E0, +0000E00
+70400E0, +0000E00
+70500E0, +0000E00
+70600E0, +7813E-09
+70700E0, -7813E-08
+70800E0, +0000E00
+70900E0, +0000E00
+71000E0, -3125E-08
+71100E0, -7813E-09
+71200E0, -3125E-08
+71300E0, -1563E-08
+71400E0, -7031E-08
+71500E0, -7813E-09
+71600E0, +0000E00
+71700E0, +7813E-09
+71800E0, -1250E-07
+71900E0, -2656E-07
+72000E0, +0000E00
+72100E0, -7813E-09
+72200E0, +0000E00
+72300E0, +0000E00
+72400E0, -3906E-08
+72500E0, +0000E00
+72600E0, +0000E00
+72700E0, +0000E00
+72800E0, +0000E00
+72900E0, +0000E00
+73000E0, +0000E00
+73100E0, +7813E-09
+73200E0, +0000E00
+73300E0, +0000E00
+73400E0, +0000E00
+73500E0, -7813E-09
+73600E0, +0000E00
+73700E0, -7813E-09
+73800E0, -7813E-09
+73900E0, +0000E00
+74000E0, +0000E00
+74100E0, +7813E-09
+74200E0, -1250E-07
+74300E0, -7813E-09
+74400E0, +7813E-09
+74500E0, +0000E00
+74600E0, +0000E00
+74700E0, +0000E00
+74800E0, +0000E00
+74900E0, -7813E-09
+75000E0, -7813E-09
+75100E0, -7813E-09
+75200E0, +7813E-09
+75300E0, +7813E-09
+75400E0, +0000E00
+75500E0, +0000E00
+75600E0, -7813E-09
+75700E0, +0000E00
+75800E0, +0000E00
+75900E0, -7813E-09
+76000E0, -1563E-08
+76100E0, +7813E-09
+76200E0, +7813E-09
+76300E0, +7813E-09
+76400E0, +0000E00
+76500E0, -7813E-09
+76600E0, +0000E00
+76700E0, +0000E00
+76800E0, +0000E00
+76900E0, -7813E-09
+77000E0, +0000E00
+77100E0, +0000E00
+77200E0, -1563E-08
+77300E0, +0000E00
+77400E0, +7813E-09
+77500E0, -7813E-09
+77600E0, -7813E-09
+77700E0, +0000E00
+77800E0, +7813E-09
+77900E0, +2344E-08
+78000E0, -7813E-09
+78100E0, +0000E00
+78200E0, +0000E00
+78300E0, -7813E-09
+78400E0, +0000E00
+78500E0, +0000E00
+78600E0, +0000E00
+78700E0, -7813E-09
+78800E0, +7813E-09
+78900E0, +0000E00
+79000E0, +0000E00
+79100E0, +0000E00
+79200E0, -7813E-09
+79300E0, +7813E-09
+79400E0, +0000E00
+79500E0, +1563E-08
+79600E0, +1563E-08
+79700E0, +7813E-09
+79800E0, +1563E-08
+79900E0, +7813E-09
+80000E0, +7813E-09
+80100E0, +0000E00
+80200E0, +2344E-08
+80300E0, +4688E-08
+80400E0, +1016E-07
+80500E0, +0000E00
+80600E0, +1563E-08
+80700E0, +7813E-09
+80800E0, +4688E-08
+80900E0, +0000E00
+81000E0, +1563E-08
+81100E0, +4688E-08
+81200E0, +3125E-08
+81300E0, +0000E00
+81400E0, +0000E00
+81500E0, +7813E-09
+81600E0, +3906E-08
+81700E0, +0000E00
+81800E0, +6250E-08
+81900E0, +7813E-08
+82000E0, +7813E-09
+82100E0, +2344E-08
+82200E0, +0000E00
+82300E0, +1563E-08
+82400E0, +6250E-08
+82500E0, +3125E-08
+82600E0, +3906E-08
+82700E0, +7813E-09
+82800E0, +1563E-08
+82900E0, +2344E-08
+83000E0, +3906E-08
+83100E0, +1563E-08
+83200E0, +6250E-08
+83300E0, +2344E-08
+83400E0, +7813E-09
+83500E0, +3125E-08
+83600E0, +3906E-08
+83700E0, +3125E-08
+83800E0, +3906E-08
+83900E0, +7813E-09
+84000E0, +0000E00
+84100E0, +7031E-08
+84200E0, +2344E-08
+84300E0, +1328E-07
+84400E0, +4688E-08
+84500E0, +8594E-08
+84600E0, +7813E-09
+84700E0, +1563E-08
+84800E0, +7813E-09
+84900E0, +1563E-08
+85000E0, +3906E-08
+85100E0, +0000E00
+85200E0, +4688E-08
+85300E0, +0000E00
+85400E0, +5469E-08
+85500E0, -7813E-09
+85600E0, +1563E-08
+85700E0, +2344E-08
+85800E0, +4688E-08
+85900E0, +1563E-08
+86000E0, +0000E00
+86100E0, +0000E00
+86200E0, +7813E-09
+86300E0, +7813E-09
+86400E0, +1563E-08
+86500E0, -7813E-09
+86600E0, +0000E00
+86700E0, +1563E-08
+86800E0, +7813E-09
+86900E0, +1563E-08
+87000E0, +0000E00
+87100E0, +3906E-08
+87200E0, +3125E-08
+87300E0, +7813E-09
+87400E0, +0000E00
+87500E0, -7813E-09
+87600E0, -7813E-09
+87700E0, +3125E-08
+87800E0, +1563E-08
+87900E0, -7813E-09
+88000E0, +1563E-08
+88100E0, +1563E-08
+88200E0, +0000E00
+88300E0, +7813E-09
+88400E0, +1563E-08
+88500E0, +0000E00
+88600E0, +1563E-08
+88700E0, +0000E00
+88800E0, +7813E-09
+88900E0, +7813E-09
+89000E0, +7813E-09
+89100E0, +7031E-08
+89200E0, +1563E-08
+89300E0, +2344E-08
+89400E0, +7813E-09
+89500E0, -7813E-09
+89600E0, +1563E-08
+89700E0, +0000E00
+89800E0, +7813E-09
+89900E0, +2344E-08
+90000E0, -1563E-08
+90100E0, +7813E-09
+90200E0, +2344E-08
+90300E0, +0000E00
+90400E0, +0000E00
+90500E0, +0000E00
+90600E0, +7813E-09
+90700E0, -7813E-09
+90800E0, +2344E-08
+90900E0, +0000E00
+91000E0, +0000E00
+91100E0, +3906E-08
+91200E0, +1563E-08
+91300E0, -7813E-09
+91400E0, +0000E00
+91500E0, +0000E00
+91600E0, +1563E-08
+91700E0, +0000E00
+91800E0, +0000E00
+91900E0, +7813E-09
+92000E0, +7813E-09
+92100E0, +0000E00
+92200E0, +0000E00
+92300E0, +0000E00
+92400E0, +0000E00
+92500E0, +2344E-08
+92600E0, +0000E00
+92700E0, +7813E-09
+92800E0, +7813E-08
+92900E0, +7813E-09
+93000E0, +3125E-08
+93100E0, -3125E-08
+93200E0, +3906E-08
+93300E0, +7813E-09
+93400E0, +0000E00
+93500E0, +0000E00
+93600E0, +7813E-09
+93700E0, -7813E-09
+93800E0, +0000E00
+93900E0, +7813E-09
+94000E0, +0000E00
+94100E0, +0000E00
+94200E0, +7813E-09
+94300E0, +0000E00
+94400E0, +0000E00
+94500E0, +0000E00
+94600E0, -7813E-09
+94700E0, -7813E-09
+94800E0, -7813E-09
+94900E0, +0000E00
+95000E0, +7813E-09
+95100E0, +0000E00
+95200E0, +0000E00
+95300E0, +0000E00
+95400E0, +0000E00
+95500E0, +0000E00
+95600E0, +7813E-09
+95700E0, +0000E00
+95800E0, +0000E00
+95900E0, +0000E00
+96000E0, +0000E00
+96100E0, +0000E00
+96200E0, +0000E00
+96300E0, -7813E-09
+96400E0, +7813E-09
+96500E0, +0000E00
+96600E0, +3125E-08
+96700E0, +7813E-09
+96800E0, +0000E00
+96900E0, +0000E00
+97000E0, +7813E-09
+97100E0, +7813E-09
+97200E0, -3906E-08
+97300E0, +0000E00
+97400E0, +0000E00
+97500E0, +0000E00
+97600E0, +1563E-08
+97700E0, -7813E-09
+97800E0, +0000E00
+97900E0, +0000E00
+98000E0, +0000E00
+98100E0, -7813E-09
+98200E0, +0000E00
+98300E0, +5469E-08
+98400E0, -7813E-09
+98500E0, +7813E-09
+98600E0, +0000E00
+98700E0, -7813E-09
+98800E0, -7813E-09
+98900E0, +0000E00
+99000E0, +7813E-09
+99100E0, +0000E00
+99200E0, +1563E-08
+99300E0, +0000E00
+99400E0, -7813E-09
+99500E0, -7813E-09
+99600E0, +7813E-09
+99700E0, +7813E-09
+99800E0, +0000E00
+99900E0, -4688E-08
+10000E1, -7813E-09
+10010E1, -7813E-09
+10020E1, +0000E00
+10030E1, -1094E-07
+10040E1, +0000E00
+10050E1, +7813E-09
+10060E1, -4688E-08
+10070E1, -7813E-08
+10080E1, -7813E-09
+10090E1, +0000E00
+10100E1, +0000E00
+10110E1, -9375E-08
+10120E1, -1797E-07
+10130E1, -2031E-07
+10140E1, -7813E-09
+10150E1, -2813E-07
+10160E1, -1016E-07
+10170E1, -1250E-07
+10180E1, -3359E-07
+10190E1, -3437E-07
+10200E1, -3906E-07
+10210E1, -4141E-07
+10220E1, -4766E-07
+10230E1, -4375E-07
+10240E1, -5313E-07
+10250E1, -5234E-07
+10260E1, -6797E-07
+10270E1, -8281E-07
+10280E1, -6875E-07
+10290E1, -9375E-07
+10300E1, -9922E-07
+10310E1, -1000E-06
