#samples, filetype, datatype, headerlength, delta t (s), mV/Division, bottom pore pressure (psi), top pore pressure (psi), confining pressure at gauge (psi), confining pressure at transducer (psi), T outside, T inside, date/time, velocity (km/s), left velocity pick, right velocity pick, left signal pick, right signal pick, left reference pick, right reference pick, left short Q pick, right short Q pick, left long Q pick, right long Q pick, Q over 3 points, Q over >3 points, Gamma, time of flight, reference filename, 1st four characters in reference filename, 1st operator, 2nd operator, comment, system delay (s), samplelength
10000, 0, 3, 0, 1.0E-7, 0.001, 0.0, 0.0, 0.0, 0.0, -6.970000000000001E-5, 0.0, 4/2/2023 10:38:59, 0.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,                                                                                 ,     ,               chance,                     ,                                                                                                                                                                 , 1.1E-6, 2.51
t (ns), A (mV)
+85300E0, +1914E-07
+85400E0, +1686E-07
+85500E0, +1477E-07
+85600E0, +1406E-07
+85700E0, +1070E-07
+85800E0, +9000E-08
+85900E0, +6844E-08
+86000E0, +3766E-08
+86100E0, +9219E-09
+86200E0, -2672E-08
+86300E0, -3656E-08
+86400E0, -6000E-08
+86500E0, -8406E-08
+86600E0, -9781E-08
+86700E0, -1097E-07
+86800E0, -1250E-07
+86900E0, -1308E-07
+87000E0, -1380E-07
+87100E0, -1403E-07
+87200E0, -1575E-07
+87300E0, -1620E-07
+87400E0, -1638E-07
+87500E0, -1873E-07
+87600E0, -1934E-07
+87700E0, -2200E-07
+87800E0, -2327E-07
+87900E0, -2584E-07
+88000E0, -2714E-07
+88100E0, -2909E-07
+88200E0, -2994E-07
+88300E0, -3311E-07
+88400E0, -3445E-07
+88500E0, -3619E-07
+88600E0, -3794E-07
+88700E0, -3797E-07
+88800E0, -3970E-07
+88900E0, -3984E-07
+89000E0, -4050E-07
+89100E0, -3972E-07
+89200E0, -4080E-07
+89300E0, -4191E-07
+89400E0, -4064E-07
+89500E0, -4277E-07
+89600E0, -4266E-07
+89700E0, -4459E-07
+89800E0, -4383E-07
+89900E0, -4691E-07
+90000E0, -4814E-07
+90100E0, -4911E-07
+90200E0, -5197E-07
+90300E0, -5419E-07
+90400E0, -5542E-07
+90500E0, -5722E-07
+90600E0, -5786E-07
+90700E0, -6064E-07
+90800E0, -6044E-07
+90900E0, -6188E-07
+91000E0, -6263E-07
+91100E0, -6219E-07
+91200E0, -6094E-07
+91300E0, -6125E-07
+91400E0, -6119E-07
+91500E0, -6038E-07
+91600E0, -6125E-07
+91700E0, -5931E-07
+91800E0, -5817E-07
+91900E0, -5861E-07
+92000E0, -5794E-07
+92100E0, -5697E-07
+92200E0, -5666E-07
+92300E0, -5658E-07
+92400E0, -5611E-07
+92500E0, -5530E-07
+92600E0, -5489E-07
+92700E0, -5520E-07
+92800E0, -5413E-07
+92900E0, -5336E-07
+93000E0, -5252E-07
+93100E0, -5270E-07
+93200E0, -5216E-07
+93300E0, -5217E-07
+93400E0, -5045E-07
+93500E0, -5089E-07
+93600E0, -5130E-07
