#samples, filetype, datatype, headerlength, delta t (s), mV/Division, bottom pore pressure (psi), top pore pressure (psi), confining pressure at gauge (psi), confining pressure at transducer (psi), T outside, T inside, date/time, velocity (km/s), left velocity pick, right velocity pick, left signal pick, right signal pick, left reference pick, right reference pick, left short Q pick, right short Q pick, left long Q pick, right long Q pick, Q over 3 points, Q over >3 points, Gamma, time of flight, reference filename, 1st four characters in reference filename, 1st operator, 2nd operator, comment, system delay (s), samplelength
10000, 0, 3, 0, 1.0E-7, 0.005, 0.0, 0.0, 0.0, 0.0, -6.970000000000001E-5, 0.0, 3/18/2023 11:35:8, 0.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,                                                                                 ,     ,               chance,                     ,                                                                                                                                                                 , 1.1E-6, 1.58
t (ns), A (mV)
+51000E0, +6109E-07
+51100E0, +6125E-07
+51200E0, +6047E-07
+51300E0, +6039E-07
+51400E0, +6102E-07
+51500E0, +6031E-07
+51600E0, +6102E-07
+51700E0, +6008E-07
+51800E0, +6070E-07
+51900E0, +6109E-07
+52000E0, +6016E-07
+52100E0, +6000E-07
+52200E0, +6125E-07
+52300E0, +6086E-07
+52400E0, +6094E-07
+52500E0, +6047E-07
+52600E0, +6070E-07
+52700E0, +6023E-07
+52800E0, +6031E-07
+52900E0, +6047E-07
+53000E0, +6078E-07
+53100E0, +6102E-07
+53200E0, +6008E-07
+53300E0, +6008E-07
+53400E0, +6102E-07
+53500E0, +6070E-07
+53600E0, +6070E-07
+53700E0, +6023E-07
+53800E0, +6023E-07
+53900E0, +6086E-07
+54000E0, +6070E-07
+54100E0, +6102E-07
+54200E0, +6055E-07
+54300E0, +6000E-07
+54400E0, +6070E-07
+54500E0, +6031E-07
+54600E0, +6016E-07
+54700E0, +6008E-07
+54800E0, +6039E-07
+54900E0, +6016E-07
+55000E0, +6055E-07
+55100E0, +6023E-07
+55200E0, +6047E-07
+55300E0, +6055E-07
+55400E0, +6016E-07
+55500E0, +6125E-07
+55600E0, +6047E-07
+55700E0, +6109E-07
+55800E0, +6063E-07
+55900E0, +6055E-07
+56000E0, +6008E-07
+56100E0, +6055E-07
+56200E0, +6016E-07
+56300E0, +6031E-07
+56400E0, +6031E-07
+56500E0, +6086E-07
+56600E0, +6102E-07
+56700E0, +6031E-07
+56800E0, +6023E-07
+56900E0, +6016E-07
+57000E0, +6102E-07
+57100E0, +6055E-07
+57200E0, +6039E-07
+57300E0, +6031E-07
+57400E0, +6133E-07
+57500E0, +6008E-07
+57600E0, +6094E-07
+57700E0, +6016E-07
+57800E0, +6008E-07
+57900E0, +6039E-07
+58000E0, +6031E-07
+58100E0, +6023E-07
+58200E0, +6109E-07
+58300E0, +6078E-07
+58400E0, +6000E-07
+58500E0, +6063E-07
+58600E0, +6063E-07
+58700E0, +5992E-07
+58800E0, +6188E-07
+58900E0, +6039E-07
+59000E0, +6094E-07
+59100E0, +6094E-07
+59200E0, +6023E-07
+59300E0, +6047E-07
+59400E0, +6086E-07
+59500E0, +6094E-07
+59600E0, +6102E-07
+59700E0, +5992E-07
+59800E0, +6164E-07
+59900E0, +6109E-07
+60000E0, +6109E-07
+60100E0, +6070E-07
+60200E0, +6086E-07
+60300E0, +6023E-07
+60400E0, +6070E-07
+60500E0, +6023E-07
+60600E0, +6086E-07
+60700E0, +6148E-07
+60800E0, +6102E-07
+60900E0, +6125E-07
+61000E0, +6031E-07
+61100E0, +6063E-07
+61200E0, +6086E-07
+61300E0, +6141E-07
+61400E0, +6078E-07
+61500E0, +6031E-07
+61600E0, +6125E-07
+61700E0, +6070E-07
+61800E0, +6063E-07
+61900E0, +6070E-07
+62000E0, +6063E-07
+62100E0, +6047E-07
+62200E0, +6023E-07
+62300E0, +6070E-07
+62400E0, +6109E-07
+62500E0, +6023E-07
+62600E0, +6094E-07
+62700E0, +6086E-07
+62800E0, +6102E-07
+62900E0, +6094E-07
+63000E0, +6023E-07
+63100E0, +6070E-07
+63200E0, +6078E-07
+63300E0, +6031E-07
+63400E0, +6031E-07
+63500E0, +6078E-07
+63600E0, +6102E-07
+63700E0, +6000E-07
+63800E0, +6047E-07
+63900E0, +6148E-07
+64000E0, +6055E-07
+64100E0, +6047E-07
+64200E0, +6125E-07
+64300E0, +6063E-07
+64400E0, +6055E-07
+64500E0, +6031E-07
+64600E0, +6133E-07
+64700E0, +6039E-07
+64800E0, +6117E-07
+64900E0, +6016E-07
+65000E0, +6031E-07
+65100E0, +6047E-07
+65200E0, +6055E-07
+65300E0, +6039E-07
+65400E0, +6070E-07
+65500E0, +6000E-07
+65600E0, +6063E-07
+65700E0, +6063E-07
+65800E0, +6000E-07
+65900E0, +6023E-07
+66000E0, +6109E-07
+66100E0, +6063E-07
+66200E0, +6109E-07
+66300E0, +6031E-07
+66400E0, +6063E-07
+66500E0, +6070E-07
+66600E0, +6094E-07
+66700E0, +6094E-07
+66800E0, +6055E-07
+66900E0, +6070E-07
+67000E0, +6000E-07
+67100E0, +6063E-07
+67200E0, +6125E-07
+67300E0, +6070E-07
+67400E0, +5992E-07
+67500E0, +6133E-07
+67600E0, +6008E-07
+67700E0, +6102E-07
+67800E0, +6070E-07
+67900E0, +6016E-07
+68000E0, +6070E-07
+68100E0, +6258E-07
+68200E0, +6070E-07
+68300E0, +6023E-07
+68400E0, +6078E-07
+68500E0, +6070E-07
+68600E0, +6086E-07
+68700E0, +6094E-07
+68800E0, +6047E-07
+68900E0, +6094E-07
+69000E0, +6070E-07
+69100E0, +6039E-07
+69200E0, +6172E-07
+69300E0, +6070E-07
+69400E0, +6031E-07
+69500E0, +6008E-07
+69600E0, +6016E-07
+69700E0, +6008E-07
+69800E0, +6969E-07
+69900E0, +3859E-07
+70000E0, +6539E-07
+70100E0, +9508E-07
+70200E0, +3109E-07
+70300E0, +5336E-07
+70400E0, +9031E-07
+70500E0, +3844E-07
+70600E0, +6727E-07
+70700E0, +6477E-07
+70800E0, +5219E-07
+70900E0, +6930E-07
+71000E0, +5719E-07
+71100E0, +5773E-07
+71200E0, +6516E-07
+71300E0, +5922E-07
+71400E0, +5906E-07
+71500E0, +6055E-07
+71600E0, +6109E-07
+71700E0, +5891E-07
+71800E0, +5945E-07
+71900E0, +6156E-07
+72000E0, +6063E-07
+72100E0, +6000E-07
+72200E0, +6055E-07
+72300E0, +6117E-07
+72400E0, +6016E-07
+72500E0, +6008E-07
+72600E0, +6031E-07
+72700E0, +6008E-07
+72800E0, +5969E-07
+72900E0, +6070E-07
+73000E0, +6047E-07
+73100E0, +6055E-07
+73200E0, +6031E-07
+73300E0, +5914E-07
+73400E0, +6023E-07
+73500E0, +6039E-07
+73600E0, +6047E-07
+73700E0, +6008E-07
+73800E0, +6047E-07
+73900E0, +5953E-07
+74000E0, +6055E-07
+74100E0, +6016E-07
+74200E0, +5969E-07
+74300E0, +6148E-07
+74400E0, +6008E-07
+74500E0, +6008E-07
+74600E0, +6070E-07
+74700E0, +6000E-07
+74800E0, +6008E-07
+74900E0, +6063E-07
+75000E0, +6031E-07
+75100E0, +6039E-07
+75200E0, +6039E-07
+75300E0, +5992E-07
+75400E0, +6000E-07
+75500E0, +6008E-07
+75600E0, +6055E-07
+75700E0, +6055E-07
+75800E0, +6031E-07
+75900E0, +6063E-07
+76000E0, +6031E-07
+76100E0, +6000E-07
+76200E0, +6070E-07
+76300E0, +5984E-07
+76400E0, +6094E-07
+76500E0, +6047E-07
+76600E0, +5867E-07
+76700E0, +6102E-07
+76800E0, +6047E-07
+76900E0, +5945E-07
+77000E0, +6047E-07
+77100E0, +6094E-07
+77200E0, +6016E-07
+77300E0, +6055E-07
+77400E0, +6039E-07
+77500E0, +6008E-07
+77600E0, +6016E-07
+77700E0, +6086E-07
+77800E0, +6016E-07
+77900E0, +5945E-07
+78000E0, +6039E-07
+78100E0, +6070E-07
+78200E0, +6094E-07
+78300E0, +6086E-07
+78400E0, +6000E-07
+78500E0, +6000E-07
+78600E0, +6109E-07
+78700E0, +6070E-07
+78800E0, +6008E-07
+78900E0, +6031E-07
+79000E0, +6078E-07
+79100E0, +6008E-07
+79200E0, +6016E-07
+79300E0, +6031E-07
+79400E0, +6008E-07
+79500E0, +6055E-07
+79600E0, +6023E-07
+79700E0, +5992E-07
+79800E0, +6031E-07
+79900E0, +6008E-07
+80000E0, +6031E-07
+80100E0, +5984E-07
+80200E0, +6008E-07
+80300E0, +6023E-07
+80400E0, +6055E-07
+80500E0, +6031E-07
+80600E0, +6047E-07
+80700E0, +6055E-07
+80800E0, +6063E-07
+80900E0, +6063E-07
+81000E0, +6063E-07
+81100E0, +6031E-07
+81200E0, +6039E-07
+81300E0, +6031E-07
+81400E0, +6078E-07
+81500E0, +6008E-07
+81600E0, +6055E-07
+81700E0, +6016E-07
+81800E0, +6008E-07
+81900E0, +6016E-07
+82000E0, +6016E-07
+82100E0, +6039E-07
+82200E0, +6008E-07
+82300E0, +6047E-07
+82400E0, +6016E-07
+82500E0, +6016E-07
+82600E0, +6000E-07
+82700E0, +6023E-07
+82800E0, +6070E-07
+82900E0, +6000E-07
+83000E0, +6094E-07
+83100E0, +6008E-07
+83200E0, +6125E-07
+83300E0, +6063E-07
+83400E0, +6055E-07
+83500E0, +6031E-07
+83600E0, +6016E-07
+83700E0, +6086E-07
+83800E0, +6070E-07
+83900E0, +6039E-07
+84000E0, +6102E-07
+84100E0, +6086E-07
+84200E0, +6016E-07
+84300E0, +6047E-07
+84400E0, +6086E-07
+84500E0, +6039E-07
+84600E0, +6102E-07
+84700E0, +6008E-07
+84800E0, +6016E-07
+84900E0, +6055E-07
+85000E0, +6063E-07
+85100E0, +5992E-07
+85200E0, +6008E-07
+85300E0, +6156E-07
+85400E0, +6070E-07
+85500E0, +6094E-07
+85600E0, +6047E-07
+85700E0, +6023E-07
+85800E0, +6102E-07
+85900E0, +6086E-07
+86000E0, +6023E-07
+86100E0, +6063E-07
+86200E0, +6000E-07
+86300E0, +6047E-07
+86400E0, +6047E-07
+86500E0, +6000E-07
+86600E0, +6008E-07
+86700E0, +6125E-07
+86800E0, +6125E-07
+86900E0, +6109E-07
+87000E0, +6016E-07
+87100E0, +6063E-07
+87200E0, +6016E-07
+87300E0, +6055E-07
+87400E0, +6063E-07
+87500E0, +6070E-07
+87600E0, +6031E-07
+87700E0, +6031E-07
+87800E0, +6070E-07
+87900E0, +6063E-07
+88000E0, +6063E-07
+88100E0, +6008E-07
+88200E0, +6031E-07
+88300E0, +6023E-07
+88400E0, +6109E-07
+88500E0, +6063E-07
+88600E0, +6055E-07
+88700E0, +6000E-07
+88800E0, +6070E-07
+88900E0, +6008E-07
+89000E0, +6094E-07
+89100E0, +6039E-07
+89200E0, +6078E-07
+89300E0, +6094E-07
+89400E0, +6047E-07
+89500E0, +6063E-07
+89600E0, +6008E-07
+89700E0, +6063E-07
+89800E0, +6039E-07
+89900E0, +6031E-07
+90000E0, +6039E-07
+90100E0, +6156E-07
+90200E0, +6031E-07
+90300E0, +6055E-07
+90400E0, +6039E-07
+90500E0, +6008E-07
+90600E0, +6039E-07
+90700E0, +6039E-07
+90800E0, +6039E-07
+90900E0, +6016E-07
+91000E0, +6070E-07
+91100E0, +6000E-07
+91200E0, +6148E-07
+91300E0, +6016E-07
+91400E0, +6047E-07
+91500E0, +6031E-07
+91600E0, +6031E-07
+91700E0, +6070E-07
+91800E0, +6125E-07
+91900E0, +6133E-07
+92000E0, +6016E-07
+92100E0, +6016E-07
+92200E0, +6078E-07
+92300E0, +6102E-07
+92400E0, +6031E-07
+92500E0, +6055E-07
+92600E0, +6055E-07
+92700E0, +6125E-07
+92800E0, +5984E-07
+92900E0, +6008E-07
+93000E0, +6094E-07
+93100E0, +6063E-07
+93200E0, +6008E-07
+93300E0, +6094E-07
+93400E0, +6047E-07
+93500E0, +6078E-07
+93600E0, +6070E-07
