#samples, filetype, datatype, headerlength, delta t (s), mV/Division, bottom pore pressure (psi), top pore pressure (psi), confining pressure at gauge (psi), confining pressure at transducer (psi), T outside, T inside, date/time, velocity (km/s), left velocity pick, right velocity pick, left signal pick, right signal pick, left reference pick, right reference pick, left short Q pick, right short Q pick, left long Q pick, right long Q pick, Q over 3 points, Q over >3 points, Gamma, time of flight, reference filename, 1st four characters in reference filename, 1st operator, 2nd operator, comment, system delay (s), samplelength
10000, 0, 3, 0, 1.0E-7, 0.002, 0.0, 0.0, 0.0, 0.0, -6.970000000000001E-5, 0.0, 4/3/2023 9:44:41, 0.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,                                                                                 ,     ,               chance,                     ,                                                                                                                                                                 , 3.2E-7, 1.675
t (ns), A (mV)
+62000E0, +4619E-07
+62100E0, +4619E-07
+62200E0, +4622E-07
+62300E0, +4644E-07
+62400E0, +4572E-07
+62500E0, +4566E-07
+62600E0, +4459E-07
+62700E0, +4513E-07
+62800E0, +4628E-07
+62900E0, +4616E-07
+63000E0, +4591E-07
+63100E0, +4497E-07
+63200E0, +4694E-07
+63300E0, +4663E-07
+63400E0, +4622E-07
+63500E0, +4575E-07
+63600E0, +4741E-07
+63700E0, +4675E-07
+63800E0, +4538E-07
+63900E0, +4613E-07
+64000E0, +4622E-07
+64100E0, +4644E-07
+64200E0, +4700E-07
+64300E0, +4688E-07
+64400E0, +4675E-07
+64500E0, +4572E-07
+64600E0, +4550E-07
+64700E0, +4575E-07
+64800E0, +4684E-07
+64900E0, +4731E-07
+65000E0, +4747E-07
+65100E0, +4650E-07
+65200E0, +4556E-07
+65300E0, +4459E-07
+65400E0, +4631E-07
+65500E0, +4591E-07
+65600E0, +4503E-07
+65700E0, +4525E-07
+65800E0, +4641E-07
+65900E0, +4503E-07
+66000E0, +4663E-07
+66100E0, +4659E-07
+66200E0, +4491E-07
+66300E0, +4563E-07
+66400E0, +4459E-07
+66500E0, +4588E-07
+66600E0, +4663E-07
+66700E0, +4444E-07
+66800E0, +4563E-07
+66900E0, +4663E-07
+67000E0, +4691E-07
+67100E0, +4619E-07
+67200E0, +4600E-07
+67300E0, +4584E-07
+67400E0, +4606E-07
+67500E0, +4566E-07
+67600E0, +4719E-07
+67700E0, +4603E-07
+67800E0, +4475E-07
+67900E0, +4569E-07
+68000E0, +4625E-07
+68100E0, +4466E-07
+68200E0, +4513E-07
+68300E0, +4691E-07
+68400E0, +4625E-07
+68500E0, +4669E-07
+68600E0, +4597E-07
+68700E0, +4591E-07
+68800E0, +4797E-07
+68900E0, +4453E-07
+69000E0, +4603E-07
+69100E0, +4544E-07
+69200E0, +4619E-07
+69300E0, +4541E-07
+69400E0, +4600E-07
+69500E0, +4716E-07
+69600E0, +4616E-07
+69700E0, +4422E-07
+69800E0, +4666E-07
+69900E0, +3791E-07
+70000E0, +4438E-07
+70100E0, +4569E-07
+70200E0, +5063E-07
+70300E0, +4678E-07
+70400E0, +4575E-07
+70500E0, +4725E-07
+70600E0, +4628E-07
+70700E0, +4688E-07
+70800E0, +4647E-07
+70900E0, +4816E-07
+71000E0, +4744E-07
+71100E0, +4747E-07
+71200E0, +4713E-07
+71300E0, +4806E-07
+71400E0, +4578E-07
+71500E0, +4653E-07
+71600E0, +4766E-07
+71700E0, +4678E-07
+71800E0, +4466E-07
+71900E0, +4559E-07
+72000E0, +4806E-07
+72100E0, +4622E-07
+72200E0, +4466E-07
+72300E0, +4506E-07
+72400E0, +4541E-07
+72500E0, +4441E-07
+72600E0, +4478E-07
+72700E0, +4484E-07
+72800E0, +4666E-07
+72900E0, +4472E-07
+73000E0, +4666E-07
+73100E0, +4606E-07
+73200E0, +4653E-07
+73300E0, +4594E-07
+73400E0, +4584E-07
+73500E0, +4666E-07
+73600E0, +4591E-07
+73700E0, +4531E-07
+73800E0, +4497E-07
+73900E0, +4672E-07
+74000E0, +4569E-07
+74100E0, +4581E-07
+74200E0, +4622E-07
+74300E0, +4656E-07
+74400E0, +4475E-07
+74500E0, +4594E-07
+74600E0, +4638E-07
+74700E0, +4466E-07
+74800E0, +4475E-07
+74900E0, +4666E-07
+75000E0, +4641E-07
+75100E0, +4509E-07
+75200E0, +4578E-07
+75300E0, +4588E-07
+75400E0, +4578E-07
+75500E0, +4706E-07
+75600E0, +4653E-07
+75700E0, +4766E-07
+75800E0, +4763E-07
+75900E0, +4516E-07
+76000E0, +4625E-07
+76100E0, +4638E-07
+76200E0, +4669E-07
+76300E0, +4591E-07
+76400E0, +4456E-07
+76500E0, +4600E-07
+76600E0, +4534E-07
+76700E0, +4581E-07
+76800E0, +4709E-07
+76900E0, +4619E-07
+77000E0, +4619E-07
+77100E0, +4666E-07
+77200E0, +4631E-07
+77300E0, +4488E-07
+77400E0, +4659E-07
+77500E0, +4675E-07
+77600E0, +4603E-07
+77700E0, +4597E-07
+77800E0, +4650E-07
+77900E0, +4716E-07
+78000E0, +4488E-07
+78100E0, +4716E-07
+78200E0, +4713E-07
+78300E0, +4584E-07
+78400E0, +4584E-07
+78500E0, +4438E-07
+78600E0, +4631E-07
+78700E0, +4469E-07
+78800E0, +4481E-07
+78900E0, +4584E-07
+79000E0, +4566E-07
+79100E0, +4547E-07
+79200E0, +4544E-07
+79300E0, +4644E-07
+79400E0, +4553E-07
+79500E0, +4569E-07
+79600E0, +4534E-07
+79700E0, +4578E-07
+79800E0, +4550E-07
+79900E0, +4600E-07
+80000E0, +4716E-07
