#samples, filetype, datatype, headerlength, delta t (s), mV/Division, bottom pore pressure (psi), top pore pressure (psi), confining pressure at gauge (psi), confining pressure at transducer (psi), T outside, T inside, date/time, velocity (km/s), left velocity pick, right velocity pick, left signal pick, right signal pick, left reference pick, right reference pick, left short Q pick, right short Q pick, left long Q pick, right long Q pick, Q over 3 points, Q over >3 points, Gamma, time of flight, reference filename, 1st four characters in reference filename, 1st operator, 2nd operator, comment, system delay (s), samplelength
10000, 0, 3, 0, 1.0E-7, 0.02, 0.0, 0.0, 0.0, 0.0, -6.970000000000001E-5, 0.0, 3/29/2023 11:1:7, 0.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,                                                                                 ,     ,               chance,                     ,                                                                                                                                                                 , 3.2E-7, 1.608
t (ns), A (mV)
+12200E0, +1313E-07
+12300E0, +3125E-08
+12400E0, +1156E-07
+12500E0, +1125E-07
+12600E0, +1344E-07
+12700E0, +8750E-08
+12800E0, +2500E-08
+12900E0, +1625E-07
+13000E0, +2000E-07
+13100E0, +1906E-07
+13200E0, +1187E-07
+13300E0, +1500E-07
+13400E0, +9375E-09
+13500E0, +1688E-07
+13600E0, +9375E-08
+13700E0, +1000E-07
+13800E0, +1625E-07
+13900E0, +1656E-07
+14000E0, +1250E-08
+14100E0, +1063E-07
+14200E0, +7813E-08
+14300E0, +1187E-07
+14400E0, +1219E-07
+14500E0, +1594E-07
+14600E0, +8438E-08
+14700E0, +1563E-07
+14800E0, +6250E-08
+14900E0, +1250E-07
+15000E0, +6875E-08
+15100E0, +1187E-07
+15200E0, +7500E-08
+15300E0, +6875E-08
+15400E0, +1031E-07
+15500E0, +2500E-08
+15600E0, +9688E-08
+15700E0, +3750E-08
+15800E0, +4063E-08
+15900E0, +1281E-07
+16000E0, +1281E-07
+16100E0, +2500E-08
+16200E0, +7187E-08
+16300E0, +3438E-08
+16400E0, +1563E-08
+16500E0, +3125E-09
+16600E0, +7813E-08
+16700E0, +8750E-08
+16800E0, +1594E-07
+16900E0, +1813E-07
+17000E0, -3125E-09
+17100E0, +6875E-08
+17200E0, +1187E-07
+17300E0, +7500E-08
+17400E0, +1313E-07
+17500E0, +7813E-08
+17600E0, +1375E-07
+17700E0, +8438E-08
+17800E0, +7500E-08
+17900E0, +3125E-09
+18000E0, +1219E-07
+18100E0, +5937E-08
+18200E0, +9063E-08
+18300E0, +1094E-07
+18400E0, +1875E-08
+18500E0, +4063E-08
+18600E0, +1313E-07
+18700E0, +1000E-07
+18800E0, +6250E-08
+18900E0, +1281E-07
+19000E0, +1625E-07
+19100E0, +1000E-07
+19200E0, +7500E-08
+19300E0, +1437E-07
+19400E0, +7187E-08
+19500E0, +5625E-08
+19600E0, +1156E-07
+19700E0, +1063E-07
+19800E0, +9063E-08
+19900E0, +9375E-08
+20000E0, +1219E-07
+20100E0, +9688E-08
+20200E0, +1031E-07
+20300E0, +1750E-07
+20400E0, +1063E-07
+20500E0, +1406E-07
+20600E0, +5313E-08
+20700E0, +2062E-07
+20800E0, +1094E-07
+20900E0, +8750E-08
+21000E0, +1094E-07
+21100E0, +9375E-08
+21200E0, +1406E-07
+21300E0, +1000E-07
+21400E0, +1688E-07
+21500E0, +7813E-08
+21600E0, +5000E-08
+21700E0, +4375E-08
+21800E0, +1875E-08
+21900E0, +5937E-08
+22000E0, +9375E-09
+22100E0, +1156E-07
+22200E0, +5625E-08
+22300E0, +7500E-08
+22400E0, +9063E-08
+22500E0, +9688E-08
+22600E0, +3750E-08
+22700E0, +4688E-08
+22800E0, +1563E-08
+22900E0, +1125E-07
+23000E0, +8750E-08
+23100E0, -3125E-09
+23200E0, +1594E-07
+23300E0, +1375E-07
+23400E0, +5313E-08
+23500E0, +1437E-07
+23600E0, +7187E-08
+23700E0, +1437E-07
+23800E0, +5313E-08
+23900E0, +8438E-08
+24000E0, +1844E-07
+24100E0, +1688E-07
+24200E0, +7813E-08
+24300E0, +1125E-07
+24400E0, +1406E-07
+24500E0, +1406E-07
+24600E0, +9688E-08
+24700E0, +1000E-07
+24800E0, +1000E-07
+24900E0, +1656E-07
+25000E0, +1031E-07
+25100E0, +3125E-08
+25200E0, +1469E-07
+25300E0, +1125E-07
+25400E0, +5000E-08
+25500E0, +1000E-07
+25600E0, +7187E-08
+25700E0, +1219E-07
+25800E0, +1156E-07
+25900E0, +9688E-08
+26000E0, +3438E-08
+26100E0, +1000E-07
+26200E0, +1625E-07
+26300E0, +7187E-08
+26400E0, +1250E-07
+26500E0, +6875E-08
+26600E0, +9688E-08
+26700E0, +1156E-07
+26800E0, +1625E-07
+26900E0, +6250E-08
+27000E0, +5625E-08
+27100E0, +1656E-07
+27200E0, +1094E-07
+27300E0, +4375E-08
+27400E0, +8438E-08
+27500E0, +7813E-08
+27600E0, +6875E-08
+27700E0, +1437E-07
+27800E0, +1344E-07
+27900E0, +8438E-08
+28000E0, +7813E-08
+28100E0, +3750E-08
+28200E0, +8438E-08
+28300E0, +1531E-07
+28400E0, +6250E-08
+28500E0, +1563E-07
+28600E0, +1250E-07
+28700E0, +2187E-08
+28800E0, +1344E-07
+28900E0, +5625E-08
+29000E0, +1875E-08
+29100E0, +1281E-07
+29200E0, +1375E-07
+29300E0, +1187E-07
+29400E0, +9688E-08
+29500E0, +1000E-07
+29600E0, +1344E-07
+29700E0, +6563E-08
+29800E0, +4063E-08
+29900E0, +5625E-08
+30000E0, +1250E-08
+30100E0, +2062E-07
+30200E0, +3750E-08
+30300E0, +1969E-07
+30400E0, +1125E-07
+30500E0, +6250E-08
+30600E0, +1437E-07
+30700E0, +1719E-07
+30800E0, +5000E-08
+30900E0, +1656E-07
+31000E0, +1344E-07
+31100E0, +6250E-09
+31200E0, +1250E-07
+31300E0, +1000E-07
+31400E0, +3750E-08
+31500E0, +1437E-07
+31600E0, +4063E-08
+31700E0, +3750E-08
+31800E0, +4688E-08
+31900E0, +1437E-07
+32000E0, +1875E-08
+32100E0, +1250E-07
+32200E0, +1500E-07
+32300E0, +7500E-08
+32400E0, +7187E-08
+32500E0, +1656E-07
+32600E0, +5625E-08
+32700E0, +1063E-07
+32800E0, +1125E-07
+32900E0, +1031E-07
+33000E0, +1563E-08
+33100E0, +3438E-08
+33200E0, +5937E-08
+33300E0, +1344E-07
+33400E0, +1406E-07
+33500E0, +1406E-07
+33600E0, +4375E-08
+33700E0, +9375E-09
+33800E0, +1000E-07
+33900E0, -3125E-09
+34000E0, +1250E-07
+34100E0, +2500E-08
+34200E0, +1406E-07
+34300E0, +2031E-07
+34400E0, +8125E-08
+34500E0, +9375E-09
+34600E0, +1094E-07
+34700E0, +1469E-07
+34800E0, +6250E-09
+34900E0, +1125E-07
+35000E0, +1813E-07
+35100E0, +5000E-08
+35200E0, +9375E-08
+35300E0, +9063E-08
+35400E0, +8438E-08
+35500E0, +2500E-08
+35600E0, +1500E-07
+35700E0, +3438E-08
+35800E0, +2094E-07
+35900E0, +1125E-07
+36000E0, +8125E-08
+36100E0, +5313E-08
+36200E0, +5000E-08
+36300E0, +1000E-07
+36400E0, +1125E-07
+36500E0, +9688E-08
+36600E0, +6250E-08
+36700E0, +1031E-07
+36800E0, +6875E-08
+36900E0, +1625E-07
+37000E0, +1063E-07
+37100E0, +9063E-08
+37200E0, +4375E-08
+37300E0, +1688E-07
+37400E0, +1063E-07
+37500E0, +5000E-08
+37600E0, +2500E-08
+37700E0, +1156E-07
+37800E0, +2500E-08
+37900E0, +3438E-08
+38000E0, +1563E-08
+38100E0, +5000E-08
+38200E0, +1594E-07
+38300E0, +4688E-08
+38400E0, +6563E-08
+38500E0, +1000E-07
+38600E0, +3750E-08
+38700E0, +5000E-08
+38800E0, +5313E-08
+38900E0, +8750E-08
+39000E0, +1000E-07
+39100E0, +1437E-07
+39200E0, +1437E-07
+39300E0, +2500E-08
+39400E0, +2187E-08
+39500E0, +4063E-08
+39600E0, +5000E-08
+39700E0, +5313E-08
+39800E0, +1500E-07
+39900E0, +6250E-08
+40000E0, +7187E-08
+40100E0, +1063E-07
+40200E0, +5625E-08
+40300E0, +1094E-07
+40400E0, +1406E-07
+40500E0, +1250E-08
+40600E0, +9375E-09
+40700E0, +5625E-08
+40800E0, +6250E-08
+40900E0, +8438E-08
+41000E0, +5937E-08
+41100E0, +1906E-07
+41200E0, +1187E-07
+41300E0, +8750E-08
+41400E0, +2813E-08
+41500E0, +5937E-08
+41600E0, +9688E-08
+41700E0, +1187E-07
+41800E0, +1031E-07
+41900E0, +1500E-07
+42000E0, +1281E-07
+42100E0, +1187E-07
+42200E0, +9688E-08
+42300E0, +7187E-08
+42400E0, +7500E-08
+42500E0, +4375E-08
+42600E0, +3125E-08
+42700E0, +8125E-08
+42800E0, +5313E-08
+42900E0, +4688E-08
+43000E0, +1313E-07
+43100E0, +5313E-08
+43200E0, +1375E-07
+43300E0, +1500E-07
+43400E0, +1656E-07
+43500E0, +4375E-08
+43600E0, +1187E-07
+43700E0, +1219E-07
+43800E0, +4688E-08
+43900E0, +9688E-08
+44000E0, +8125E-08
+44100E0, +5625E-08
+44200E0, +1437E-07
+44300E0, +5937E-08
+44400E0, +9063E-08
+44500E0, +5000E-08
+44600E0, +5313E-08
+44700E0, +1281E-07
+44800E0, +1125E-07
+44900E0, +1406E-07
+45000E0, +5625E-08
+45100E0, +1344E-07
+45200E0, +6250E-08
+45300E0, +1000E-07
+45400E0, +2062E-07
+45500E0, +1187E-07
+45600E0, +6875E-08
+45700E0, +3750E-08
+45800E0, +6563E-08
+45900E0, +1875E-08
+46000E0, +1719E-07
+46100E0, +1125E-07
+46200E0, +6875E-08
+46300E0, +1187E-07
+46400E0, +1437E-07
+46500E0, +2000E-07
+46600E0, +1563E-07
+46700E0, +1187E-07
+46800E0, +6875E-08
+46900E0, +1406E-07
+47000E0, +8125E-08
+47100E0, +1469E-07
+47200E0, +1813E-07
+47300E0, +8125E-08
+47400E0, +1000E-07
+47500E0, +8438E-08
+47600E0, +6250E-08
+47700E0, +1313E-07
+47800E0, +1719E-07
+47900E0, +5313E-08
+48000E0, +1094E-07
+48100E0, +1031E-07
+48200E0, +3438E-08
+48300E0, +4688E-08
+48400E0, +1250E-07
+48500E0, +9688E-08
+48600E0, +7500E-08
+48700E0, +1063E-07
+48800E0, +2813E-08
+48900E0, +9063E-08
+49000E0, +7500E-08
+49100E0, +8125E-08
+49200E0, +1094E-07
+49300E0, +1094E-07
+49400E0, +6250E-09
+49500E0, +1500E-07
+49600E0, +5000E-08
+49700E0, +4688E-08
+49800E0, +3750E-08
+49900E0, +8125E-08
+50000E0, +4688E-08
+50100E0, +3125E-08
+50200E0, +7500E-08
+50300E0, +1031E-07
+50400E0, +5625E-08
+50500E0, +1187E-07
+50600E0, +9375E-08
+50700E0, +1281E-07
+50800E0, +1281E-07
+50900E0, +9688E-08
+51000E0, +8438E-08
+51100E0, +8125E-08
+51200E0, +1187E-07
+51300E0, +8750E-08
+51400E0, +2188E-07
+51500E0, +1563E-08
+51600E0, +6563E-08
+51700E0, +1656E-07
+51800E0, +7187E-08
+51900E0, +2187E-08
+52000E0, +4063E-08
+52100E0, +8438E-08
+52200E0, +1219E-07
+52300E0, +6875E-08
+52400E0, +5625E-08
+52500E0, +1563E-07
+52600E0, +1187E-07
+52700E0, +6250E-09
+52800E0, +1344E-07
+52900E0, +7500E-08
+53000E0, +4063E-08
+53100E0, +1469E-07
+53200E0, +1313E-07
+53300E0, +5625E-08
+53400E0, +6563E-08
+53500E0, +6250E-09
+53600E0, +4375E-08
+53700E0, +9375E-08
+53800E0, +2500E-08
+53900E0, +1125E-07
+54000E0, +1063E-07
+54100E0, +1531E-07
+54200E0, +1406E-07
+54300E0, +5000E-08
+54400E0, +1000E-07
+54500E0, +1031E-07
+54600E0, +1781E-07
+54700E0, +8438E-08
+54800E0, +1563E-07
+54900E0, +5313E-08
+55000E0, +1313E-07
+55100E0, +1250E-07
+55200E0, +1250E-07
+55300E0, +1531E-07
+55400E0, +6563E-08
+55500E0, +1531E-07
+55600E0, +1219E-07
+55700E0, +8438E-08
+55800E0, +1219E-07
+55900E0, +3125E-08
+56000E0, +6563E-08
+56100E0, +5000E-08
+56200E0, +1531E-07
+56300E0, +5313E-08
+56400E0, +8750E-08
+56500E0, +1469E-07
+56600E0, +3125E-08
+56700E0, +4688E-08
+56800E0, +7500E-08
+56900E0, +6250E-08
+57000E0, +1125E-07
+57100E0, +5313E-08
+57200E0, +1313E-07
+57300E0, +2500E-08
+57400E0, +1437E-07
+57500E0, +3438E-08
+57600E0, +9063E-08
+57700E0, +5313E-08
+57800E0, +8125E-08
+57900E0, +6563E-08
+58000E0, +9375E-08
+58100E0, +5625E-08
+58200E0, +3438E-08
+58300E0, +9063E-08
+58400E0, +6250E-09
+58500E0, +9688E-08
+58600E0, +3125E-08
+58700E0, +1469E-07
+58800E0, +0000E00
+58900E0, +1844E-07
+59000E0, +1375E-07
+59100E0, +1031E-07
+59200E0, +1156E-07
+59300E0, +1063E-07
+59400E0, +3750E-08
+59500E0, +1688E-07
+59600E0, +4063E-08
+59700E0, +6250E-08
+59800E0, +8750E-08
+59900E0, +2187E-08
+60000E0, +5625E-08
+60100E0, +9375E-08
+60200E0, +8750E-08
+60300E0, +4063E-08
+60400E0, +1719E-07
+60500E0, +3750E-08
+60600E0, +1437E-07
+60700E0, +2156E-07
+60800E0, +6250E-08
+60900E0, +5000E-08
+61000E0, +1125E-07
+61100E0, +1063E-07
+61200E0, +1406E-07
+61300E0, +9063E-08
+61400E0, +7813E-08
+61500E0, +1250E-07
+61600E0, +3750E-08
+61700E0, +1125E-07
+61800E0, +1187E-07
+61900E0, +6250E-08
+62000E0, +1500E-07
+62100E0, +8438E-08
+62200E0, +1219E-07
+62300E0, +1031E-07
+62400E0, +6250E-08
+62500E0, +8750E-08
+62600E0, +6563E-08
+62700E0, +1719E-07
+62800E0, +1563E-08
+62900E0, +9063E-08
+63000E0, +1594E-07
+63100E0, +1563E-07
+63200E0, +1281E-07
+63300E0, +1125E-07
+63400E0, +3125E-09
+63500E0, +1875E-07
+63600E0, +9688E-08
+63700E0, +1313E-07
+63800E0, +8438E-08
+63900E0, +1313E-07
+64000E0, +5000E-08
+64100E0, +8125E-08
+64200E0, +7813E-08
+64300E0, +5000E-08
+64400E0, +9688E-08
+64500E0, +1250E-08
+64600E0, +2187E-08
+64700E0, +9375E-08
+64800E0, +1250E-07
+64900E0, +1375E-07
+65000E0, +6875E-08
+65100E0, +9063E-08
+65200E0, +2250E-07
+65300E0, +1250E-08
+65400E0, +8750E-08
+65500E0, +7187E-08
+65600E0, +7500E-08
+65700E0, +7813E-08
+65800E0, +9375E-08
+65900E0, +1063E-07
+66000E0, +2500E-08
+66100E0, +1281E-07
+66200E0, +8125E-08
+66300E0, +4063E-08
+66400E0, +8750E-08
+66500E0, +1531E-07
+66600E0, +9688E-08
+66700E0, +8438E-08
+66800E0, +1219E-07
+66900E0, +3125E-08
+67000E0, +8125E-08
+67100E0, +3750E-08
+67200E0, +1250E-08
+67300E0, +3438E-08
+67400E0, +9688E-08
+67500E0, +6875E-08
+67600E0, +1250E-07
+67700E0, +1281E-07
+67800E0, +1469E-07
+67900E0, +1469E-07
+68000E0, +4375E-08
+68100E0, +1906E-07
+68200E0, +5937E-08
+68300E0, +4375E-08
+68400E0, +1406E-07
+68500E0, +6563E-08
+68600E0, +1313E-07
+68700E0, +4375E-08
+68800E0, +7500E-08
+68900E0, +1063E-07
+69000E0, +1031E-07
+69100E0, +1500E-07
+69200E0, +1187E-07
+69300E0, +4063E-08
+69400E0, +8750E-08
+69500E0, +9375E-09
+69600E0, +7500E-08
+69700E0, +5937E-08
+69800E0, +5937E-08
+69900E0, +0000E00
+70000E0, +1125E-07
+70100E0, +5937E-08
+70200E0, +2000E-07
+70300E0, +1531E-07
+70400E0, +1875E-08
+70500E0, +2813E-08
+70600E0, +1688E-07
+70700E0, +5625E-08
+70800E0, +8438E-08
+70900E0, +1281E-07
+71000E0, +8750E-08
+71100E0, +1594E-07
+71200E0, +1563E-07
+71300E0, +1375E-07
+71400E0, +1563E-07
+71500E0, +4688E-08
+71600E0, +1688E-07
+71700E0, +1437E-07
+71800E0, +5000E-08
+71900E0, +1281E-07
+72000E0, +4375E-08
+72100E0, +1094E-07
+72200E0, -3125E-09
+72300E0, +6563E-08
+72400E0, +1875E-07
+72500E0, +9375E-08
+72600E0, +9063E-08
+72700E0, +6563E-08
+72800E0, +8125E-08
+72900E0, +1437E-07
+73000E0, +9375E-08
+73100E0, +5937E-08
+73200E0, +1281E-07
+73300E0, +1875E-08
+73400E0, +5625E-08
+73500E0, +3438E-08
+73600E0, +1000E-07
+73700E0, +8125E-08
+73800E0, +8125E-08
+73900E0, +5937E-08
+74000E0, +1625E-07
+74100E0, +2062E-07
+74200E0, +1063E-07
+74300E0, +1656E-07
+74400E0, +6250E-09
+74500E0, +2813E-08
+74600E0, +5000E-08
+74700E0, +6875E-08
+74800E0, +1250E-08
+74900E0, -3125E-09
+75000E0, +1031E-07
+75100E0, +1125E-07
+75200E0, +4063E-08
+75300E0, +6250E-08
+75400E0, +1875E-08
+75500E0, +3125E-08
+75600E0, +6250E-09
+75700E0, +2187E-08
+75800E0, +2187E-08
+75900E0, +2813E-08
+76000E0, +4375E-08
+76100E0, +5313E-08
+76200E0, +1031E-07
+76300E0, +8750E-08
+76400E0, +5937E-08
+76500E0, +2031E-07
+76600E0, +6250E-09
+76700E0, +1125E-07
+76800E0, +7500E-08
+76900E0, +3750E-08
+77000E0, +1406E-07
+77100E0, +8125E-08
+77200E0, +3750E-08
+77300E0, +7500E-08
+77400E0, +1125E-07
+77500E0, +1625E-07
+77600E0, +5313E-08
+77700E0, +9063E-08
+77800E0, +1625E-07
+77900E0, +5625E-08
+78000E0, +2813E-08
+78100E0, +1156E-07
+78200E0, +8125E-08
+78300E0, +4688E-08
+78400E0, +1219E-07
+78500E0, +8125E-08
+78600E0, +5000E-08
+78700E0, +1875E-07
+78800E0, +1625E-07
+78900E0, +3125E-08
+79000E0, +4375E-08
+79100E0, +3125E-08
+79200E0, +5937E-08
+79300E0, +2500E-08
+79400E0, +3125E-09
+79500E0, +1688E-07
+79600E0, +1938E-07
+79700E0, +2813E-08
+79800E0, +1375E-07
+79900E0, +7813E-08
+80000E0, +6563E-08
+80100E0, +1750E-07
+80200E0, +1344E-07
+80300E0, +4063E-08
+80400E0, +1437E-07
+80500E0, +7187E-08
+80600E0, -3125E-09
+80700E0, +6563E-08
+80800E0, +1813E-07
+80900E0, +1344E-07
+81000E0, +1250E-08
+81100E0, +1125E-07
+81200E0, +1219E-07
+81300E0, +9688E-08
+81400E0, +1187E-07
+81500E0, +1000E-07
+81600E0, +6250E-08
+81700E0, +1094E-07
+81800E0, +6250E-09
+81900E0, +1187E-07
+82000E0, +9063E-08
+82100E0, +6875E-08
+82200E0, +4063E-08
+82300E0, +6250E-08
+82400E0, +6875E-08
+82500E0, +2813E-08
+82600E0, +1375E-07
+82700E0, +7500E-08
+82800E0, +5000E-08
+82900E0, +5000E-08
+83000E0, +9063E-08
+83100E0, +7187E-08
+83200E0, +1063E-07
+83300E0, +1844E-07
+83400E0, +5313E-08
+83500E0, +2187E-08
+83600E0, +7813E-08
+83700E0, +3125E-08
+83800E0, +8750E-08
+83900E0, +7187E-08
+84000E0, +5313E-08
+84100E0, +6563E-08
+84200E0, +6875E-08
+84300E0, +9063E-08
+84400E0, +3750E-08
+84500E0, +0000E00
+84600E0, +1156E-07
+84700E0, +1250E-08
+84800E0, +7813E-08
+84900E0, +1094E-07
+85000E0, +6250E-08
+85100E0, +2187E-08
+85200E0, +3750E-08
+85300E0, +7187E-08
+85400E0, +1563E-08
+85500E0, +4688E-08
+85600E0, +7500E-08
+85700E0, +6875E-08
+85800E0, +2187E-08
+85900E0, +1000E-07
+86000E0, +7187E-08
+86100E0, +5937E-08
+86200E0, +1813E-07
+86300E0, +1125E-07
+86400E0, +8125E-08
+86500E0, +5625E-08
+86600E0, +6875E-08
+86700E0, +4688E-08
+86800E0, +6250E-09
+86900E0, +3750E-08
+87000E0, +1156E-07
+87100E0, +1469E-07
+87200E0, +4375E-08
+87300E0, +2187E-08
+87400E0, +1063E-07
+87500E0, +7187E-08
+87600E0, +5625E-08
+87700E0, +1406E-07
+87800E0, +6875E-08
+87900E0, +7813E-08
+88000E0, +1000E-07
+88100E0, +4063E-08
+88200E0, +1250E-08
+88300E0, +4375E-08
+88400E0, +0000E00
+88500E0, +2187E-08
+88600E0, +1250E-08
+88700E0, +6875E-08
+88800E0, +7813E-08
+88900E0, +7187E-08
+89000E0, +1250E-07
+89100E0, +4375E-08
+89200E0, +3750E-08
+89300E0, +3125E-08
+89400E0, +1563E-08
+89500E0, -3125E-09
+89600E0, +5000E-08
+89700E0, +3438E-08
+89800E0, +3125E-08
+89900E0, +8750E-08
+90000E0, +5937E-08
+90100E0, +1813E-07
+90200E0, +8438E-08
+90300E0, +4063E-08
+90400E0, -3125E-09
+90500E0, +5625E-08
+90600E0, +2187E-08
+90700E0, +2187E-08
+90800E0, +1031E-07
+90900E0, +4375E-08
+91000E0, +5000E-08
+91100E0, +5313E-08
+91200E0, +4063E-08
+91300E0, +1250E-07
+91400E0, +1250E-08
+91500E0, +8438E-08
+91600E0, +4063E-08
+91700E0, +4063E-08
+91800E0, +3125E-08
+91900E0, +2000E-07
+92000E0, +3125E-09
+92100E0, +7500E-08
+92200E0, +1250E-07
+92300E0, +8125E-08
+92400E0, +2187E-08
+92500E0, +1219E-07
+92600E0, +1219E-07
+92700E0, +1625E-07
+92800E0, +1156E-07
+92900E0, +8750E-08
+93000E0, +1625E-07
+93100E0, +4375E-08
+93200E0, +3438E-08
+93300E0, +1125E-07
+93400E0, +1344E-07
+93500E0, +8125E-08
+93600E0, +8438E-08
+93700E0, +2344E-07
+93800E0, +1625E-07
+93900E0, +5625E-08
+94000E0, +2250E-07
+94100E0, +5625E-08
+94200E0, +1063E-07
+94300E0, +1281E-07
+94400E0, +1625E-07
+94500E0, +7187E-08
+94600E0, +1187E-07
+94700E0, +1750E-07
+94800E0, +1031E-07
+94900E0, +1469E-07
+95000E0, +9375E-08
+95100E0, +1531E-07
+95200E0, +1406E-07
+95300E0, +4688E-08
+95400E0, +1125E-07
+95500E0, +1344E-07
+95600E0, +1219E-07
+95700E0, +6563E-08
+95800E0, +1688E-07
+95900E0, +1313E-07
+96000E0, +1063E-07
+96100E0, +9375E-08
+96200E0, +9375E-08
+96300E0, +5313E-08
+96400E0, +8438E-08
+96500E0, +8125E-08
+96600E0, +1063E-07
+96700E0, +7500E-08
+96800E0, +1156E-07
+96900E0, +3125E-08
+97000E0, +8750E-08
+97100E0, +0000E00
+97200E0, +1875E-08
+97300E0, +3750E-08
+97400E0, +2187E-08
+97500E0, -3125E-09
+97600E0, +1563E-08
+97700E0, +1563E-08
+97800E0, -3125E-09
+97900E0, +7500E-08
+98000E0, +0000E00
+98100E0, +1875E-08
+98200E0, +9375E-09
+98300E0, +6250E-09
+98400E0, +1250E-08
+98500E0, +3125E-09
+98600E0, +0000E00
+98700E0, -6250E-09
+98800E0, +6250E-09
+98900E0, +0000E00
+99000E0, +0000E00
+99100E0, -3125E-09
+99200E0, +6250E-09
+99300E0, -3125E-09
+99400E0, -3125E-09
+99500E0, +0000E00
+99600E0, -3125E-09
+99700E0, +3125E-09
+99800E0, -3125E-09
+99900E0, +0000E00
+10000E1, -3125E-09
+10010E1, +0000E00
+10020E1, -3125E-08
+10030E1, +0000E00
