#samples, filetype, datatype, headerlength, delta t (s), mV/Division, bottom pore pressure (psi), top pore pressure (psi), confining pressure at gauge (psi), confining pressure at transducer (psi), T outside, T inside, date/time, velocity (km/s), left velocity pick, right velocity pick, left signal pick, right signal pick, left reference pick, right reference pick, left short Q pick, right short Q pick, left long Q pick, right long Q pick, Q over 3 points, Q over >3 points, Gamma, time of flight, reference filename, 1st four characters in reference filename, 1st operator, 2nd operator, comment, system delay (s), samplelength
10000, 0, 3, 0, 1.0E-7, 0.005, 0.0, 0.0, 0.0, 0.0, -6.970000000000001E-5, 0.0, 2/26/2023 2:4:48, 0.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,                                                                                 ,     ,               chance,                     ,                                                                                                                                                                 , 1.1E-6, 1.388
t (ns), A (mV)
+32000E0, +1068E-06
+32100E0, +1078E-06
+32200E0, +1090E-06
+32300E0, +1038E-06
+32400E0, +1044E-06
+32500E0, +1038E-06
+32600E0, +1074E-06
+32700E0, +1039E-06
+32800E0, +1038E-06
+32900E0, +1055E-06
+33000E0, +1072E-06
+33100E0, +1023E-06
+33200E0, +1060E-06
+33300E0, +1100E-06
+33400E0, +1009E-06
+33500E0, +1068E-06
+33600E0, +1028E-06
+33700E0, +1063E-06
+33800E0, +1048E-06
+33900E0, +1044E-06
+34000E0, +1092E-06
+34100E0, +1063E-06
+34200E0, +1031E-06
+34300E0, +1086E-06
+34400E0, +1063E-06
+34500E0, +1079E-06
+34600E0, +1037E-06
+34700E0, +1083E-06
+34800E0, +1059E-06
+34900E0, +1062E-06
+35000E0, +1047E-06
+35100E0, +1054E-06
+35200E0, +1071E-06
+35300E0, +1080E-06
+35400E0, +1084E-06
+35500E0, +1041E-06
+35600E0, +1070E-06
+35700E0, +1077E-06
+35800E0, +1006E-06
+35900E0, +1100E-06
+36000E0, +1063E-06
+36100E0, +1041E-06
+36200E0, +1033E-06
+36300E0, +1094E-06
+36400E0, +1076E-06
+36500E0, +1059E-06
+36600E0, +1084E-06
+36700E0, +1027E-06
+36800E0, +1059E-06
+36900E0, +1076E-06
+37000E0, +1088E-06
+37100E0, +1073E-06
+37200E0, +1064E-06
+37300E0, +1088E-06
+37400E0, +1059E-06
+37500E0, +1051E-06
+37600E0, +1042E-06
+37700E0, +1036E-06
+37800E0, +1044E-06
+37900E0, +1073E-06
+38000E0, +1053E-06
+38100E0, +1068E-06
+38200E0, +1070E-06
+38300E0, +1067E-06
+38400E0, +1072E-06
+38500E0, +1058E-06
+38600E0, +1059E-06
+38700E0, +1066E-06
+38800E0, +1068E-06
+38900E0, +1080E-06
+39000E0, +1050E-06
+39100E0, +1086E-06
+39200E0, +1077E-06
+39300E0, +1034E-06
+39400E0, +1074E-06
+39500E0, +1071E-06
+39600E0, +1076E-06
+39700E0, +1055E-06
+39800E0, +1098E-06
+39900E0, +1034E-06
+40000E0, +1038E-06
+40100E0, +1012E-06
+40200E0, +1027E-06
+40300E0, +1070E-06
+40400E0, +1049E-06
+40500E0, +1059E-06
+40600E0, +1055E-06
+40700E0, +1030E-06
+40800E0, +1059E-06
+40900E0, +1045E-06
+41000E0, +1033E-06
+41100E0, +1074E-06
+41200E0, +1048E-06
+41300E0, +1058E-06
+41400E0, +1073E-06
+41500E0, +1053E-06
+41600E0, +1078E-06
+41700E0, +1066E-06
+41800E0, +1065E-06
+41900E0, +1011E-06
+42000E0, +1068E-06
+42100E0, +1077E-06
+42200E0, +1028E-06
+42300E0, +1038E-06
+42400E0, +1047E-06
+42500E0, +1072E-06
+42600E0, +1065E-06
+42700E0, +1055E-06
+42800E0, +1075E-06
+42900E0, +1036E-06
+43000E0, +1050E-06
+43100E0, +1021E-06
+43200E0, +1086E-06
+43300E0, +1048E-06
+43400E0, +1051E-06
+43500E0, +1052E-06
+43600E0, +1060E-06
+43700E0, +1035E-06
+43800E0, +1022E-06
+43900E0, +1069E-06
+44000E0, +1062E-06
+44100E0, +1043E-06
+44200E0, +1016E-06
+44300E0, +1079E-06
+44400E0, +1050E-06
+44500E0, +1079E-06
+44600E0, +1057E-06
+44700E0, +1019E-06
+44800E0, +1068E-06
+44900E0, +1063E-06
+45000E0, +1086E-06
+45100E0, +1048E-06
+45200E0, +1058E-06
+45300E0, +1074E-06
+45400E0, +1023E-06
+45500E0, +1054E-06
+45600E0, +1052E-06
+45700E0, +1063E-06
+45800E0, +1091E-06
+45900E0, +1027E-06
+46000E0, +1053E-06
+46100E0, +1072E-06
+46200E0, +1067E-06
+46300E0, +1002E-06
+46400E0, +1040E-06
+46500E0, +1050E-06
+46600E0, +1053E-06
+46700E0, +1065E-06
+46800E0, +1039E-06
+46900E0, +1067E-06
+47000E0, +1025E-06
+47100E0, +1073E-06
+47200E0, +1043E-06
+47300E0, +1068E-06
+47400E0, +1080E-06
+47500E0, +1063E-06
+47600E0, +1053E-06
+47700E0, +1042E-06
+47800E0, +1063E-06
+47900E0, +1077E-06
+48000E0, +1067E-06
+48100E0, +1067E-06
+48200E0, +1056E-06
+48300E0, +1048E-06
+48400E0, +1045E-06
+48500E0, +1102E-06
+48600E0, +1052E-06
+48700E0, +1030E-06
+48800E0, +1063E-06
+48900E0, +1057E-06
+49000E0, +1060E-06
+49100E0, +1087E-06
+49200E0, +1063E-06
+49300E0, +1030E-06
+49400E0, +1071E-06
+49500E0, +1062E-06
+49600E0, +1051E-06
+49700E0, +1029E-06
+49800E0, +1056E-06
+49900E0, +1054E-06
+50000E0, +1023E-06
+50100E0, +1034E-06
