#samples, filetype, datatype, headerlength, delta t (s), mV/Division, bottom pore pressure (psi), top pore pressure (psi), confining pressure at gauge (psi), confining pressure at transducer (psi), T outside, T inside, date/time, velocity (km/s), left velocity pick, right velocity pick, left signal pick, right signal pick, left reference pick, right reference pick, left short Q pick, right short Q pick, left long Q pick, right long Q pick, Q over 3 points, Q over >3 points, Gamma, time of flight, reference filename, 1st four characters in reference filename, 1st operator, 2nd operator, comment, system delay (s), samplelength
10000, 0, 3, 0, 1.0E-7, 0.02, 0.0, 0.0, 0.0, 0.0, -6.970000000000001E-5, 0.0, 3/28/2023 8:47:44, 0.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,                                                                                 ,     ,               chance,                     ,                                                                                                                                                                 , 1.1E-6, 1.349
t (ns), A (mV)
+76300E0, +2906E-07
+76400E0, +3156E-07
+76500E0, +2469E-07
+76600E0, +2344E-07
+76700E0, +3094E-07
+76800E0, +2906E-07
+76900E0, +3969E-07
+77000E0, +3156E-07
+77100E0, +2969E-07
+77200E0, +2938E-07
+77300E0, +3031E-07
+77400E0, +3813E-07
+77500E0, +3156E-07
+77600E0, +2625E-07
+77700E0, +2875E-07
+77800E0, +2688E-07
+77900E0, +3094E-07
+78000E0, +2906E-07
+78100E0, +2625E-07
+78200E0, +2750E-07
+78300E0, +2750E-07
+78400E0, +3094E-07
+78500E0, +3094E-07
+78600E0, +3375E-07
+78700E0, +3031E-07
+78800E0, +3094E-07
+78900E0, +2938E-07
+79000E0, +2875E-07
+79100E0, +3281E-07
+79200E0, +3469E-07
+79300E0, +3406E-07
+79400E0, +3438E-07
+79500E0, +4000E-07
+79600E0, +4031E-07
+79700E0, +3969E-07
+79800E0, +3906E-07
+79900E0, +3969E-07
+80000E0, +3281E-07
+80100E0, +3156E-07
+80200E0, +3594E-07
+80300E0, +3313E-07
+80400E0, +3281E-07
+80500E0, +3625E-07
+80600E0, +3344E-07
+80700E0, +2906E-07
+80800E0, +3250E-07
+80900E0, +3000E-07
+81000E0, +3406E-07
+81100E0, +2719E-07
+81200E0, +3687E-07
+81300E0, +3188E-07
+81400E0, +2719E-07
+81500E0, +3250E-07
+81600E0, +2906E-07
+81700E0, +2781E-07
+81800E0, +2969E-07
+81900E0, +3156E-07
+82000E0, +3594E-07
+82100E0, +2906E-07
+82200E0, +2813E-07
+82300E0, +3000E-07
+82400E0, +3000E-07
+82500E0, +2781E-07
+82600E0, +2875E-07
+82700E0, +2938E-07
+82800E0, +2969E-07
+82900E0, +2969E-07
+83000E0, +3406E-07
+83100E0, +3531E-07
+83200E0, +3969E-07
+83300E0, +2750E-07
+83400E0, +2781E-07
+83500E0, +3906E-07
+83600E0, +3938E-07
+83700E0, +3094E-07
+83800E0, +3156E-07
+83900E0, +3969E-07
+84000E0, +2969E-07
+84100E0, +3625E-07
+84200E0, +3188E-07
+84300E0, +4000E-07
+84400E0, +2969E-07
+84500E0, +2875E-07
+84600E0, +3062E-07
+84700E0, +3125E-07
+84800E0, +3125E-07
+84900E0, +2938E-07
+85000E0, +3625E-07
+85100E0, +2719E-07
+85200E0, +3563E-07
+85300E0, +3000E-07
+85400E0, +2531E-07
+85500E0, +3094E-07
+85600E0, +3094E-07
+85700E0, +3531E-07
+85800E0, +2938E-07
+85900E0, +3313E-07
+86000E0, +2844E-07
+86100E0, +2844E-07
+86200E0, +2844E-07
+86300E0, +3406E-07
+86400E0, +3625E-07
+86500E0, +3031E-07
+86600E0, +2906E-07
+86700E0, +2719E-07
+86800E0, +2813E-07
+86900E0, +2781E-07
+87000E0, +4031E-07
+87100E0, +2875E-07
+87200E0, +2938E-07
+87300E0, +3219E-07
+87400E0, +2813E-07
+87500E0, +3062E-07
+87600E0, +3250E-07
+87700E0, +2938E-07
+87800E0, +3438E-07
+87900E0, +2750E-07
+88000E0, +3156E-07
+88100E0, +3719E-07
+88200E0, +2844E-07
+88300E0, +3625E-07
+88400E0, +3062E-07
+88500E0, +2719E-07
+88600E0, +3219E-07
+88700E0, +3281E-07
+88800E0, +2625E-07
+88900E0, +3094E-07
+89000E0, +3531E-07
+89100E0, +2781E-07
+89200E0, +3094E-07
+89300E0, +2938E-07
+89400E0, +3906E-07
+89500E0, +3469E-07
+89600E0, +2719E-07
+89700E0, +3000E-07
+89800E0, +2875E-07
+89900E0, +2875E-07
+90000E0, +2625E-07
+90100E0, +2844E-07
+90200E0, +2938E-07
+90300E0, +2938E-07
+90400E0, +3031E-07
+90500E0, +2906E-07
+90600E0, +2813E-07
+90700E0, +2969E-07
+90800E0, +3031E-07
+90900E0, +3281E-07
+91000E0, +2875E-07
+91100E0, +2719E-07
+91200E0, +2719E-07
+91300E0, +3188E-07
+91400E0, +2719E-07
+91500E0, +2719E-07
+91600E0, +2969E-07
+91700E0, +2594E-07
+91800E0, +2875E-07
+91900E0, +2625E-07
+92000E0, +2719E-07
+92100E0, +2719E-07
+92200E0, +3000E-07
+92300E0, +2844E-07
+92400E0, +2531E-07
+92500E0, +2719E-07
+92600E0, +2531E-07
+92700E0, +3438E-07
+92800E0, +2906E-07
+92900E0, +2719E-07
+93000E0, +3156E-07
+93100E0, +3062E-07
+93200E0, +2813E-07
+93300E0, +2594E-07
+93400E0, +2969E-07
+93500E0, +2781E-07
+93600E0, +2938E-07
+93700E0, +2844E-07
+93800E0, +2500E-07
+93900E0, +3031E-07
+94000E0, +3062E-07
+94100E0, +2625E-07
+94200E0, +2625E-07
+94300E0, +2594E-07
+94400E0, +2844E-07
+94500E0, +2563E-07
+94600E0, +2594E-07
+94700E0, +2250E-07
+94800E0, +3094E-07
+94900E0, +3156E-07
+95000E0, +2688E-07
+95100E0, +2594E-07
+95200E0, +2781E-07
+95300E0, +2281E-07
+95400E0, +3031E-07
+95500E0, +2594E-07
+95600E0, +2781E-07
+95700E0, +2719E-07
+95800E0, +2781E-07
+95900E0, +2625E-07
+96000E0, +2719E-07
+96100E0, +2625E-07
+96200E0, +2281E-07
+96300E0, +2500E-07
+96400E0, +2500E-07
+96500E0, +2656E-07
+96600E0, +2531E-07
+96700E0, +2875E-07
+96800E0, +2500E-07
+96900E0, +2813E-07
+97000E0, +3344E-07
+97100E0, +2469E-07
+97200E0, +2531E-07
+97300E0, +2813E-07
+97400E0, +2719E-07
+97500E0, +2281E-07
+97600E0, +2719E-07
+97700E0, +2656E-07
+97800E0, +2688E-07
+97900E0, +2938E-07
+98000E0, +2750E-07
+98100E0, +2406E-07
+98200E0, +2875E-07
+98300E0, +2438E-07
+98400E0, +2656E-07
+98500E0, +2750E-07
+98600E0, +2781E-07
+98700E0, +2625E-07
+98800E0, +2375E-07
+98900E0, +2313E-07
+99000E0, +2813E-07
+99100E0, +2625E-07
+99200E0, +2469E-07
+99300E0, +2062E-07
+99400E0, +1688E-07
+99500E0, +2563E-07
+99600E0, +1938E-07
+99700E0, +2250E-07
+99800E0, +2688E-07
+99900E0, +1406E-07
+10000E1, +1563E-07
+10010E1, +1875E-07
+10020E1, +1875E-07
