#samples, filetype, datatype, headerlength, delta t (s), mV/Division, bottom pore pressure (psi), top pore pressure (psi), confining pressure at gauge (psi), confining pressure at transducer (psi), T outside, T inside, date/time, velocity (km/s), left velocity pick, right velocity pick, left signal pick, right signal pick, left reference pick, right reference pick, left short Q pick, right short Q pick, left long Q pick, right long Q pick, Q over 3 points, Q over >3 points, Gamma, time of flight, reference filename, 1st four characters in reference filename, 1st operator, 2nd operator, comment, system delay (s), samplelength
10000, 0, 3, 0, 1.0E-8, 0.05, 0.0, 0.0, 0.0, 0.0, -6.900000000000005E-6, 0.0, 3/28/2023 10:7:1, 0.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,                                                                                 ,     ,               chance,                     ,                                                                                                                                                                 , 1.1E-6, 1.334
t (ns), A (mV)
+00000E0, +2344E-08
+10000E-3, +7813E-09
+20000E-3, +6250E-08
+30000E-3, -7813E-09
+40000E-3, +7813E-09
+50000E-3, +0000E00
+60000E-3, +1563E-08
+70000E-3, +7813E-09
+80000E-3, +7813E-09
+90000E-3, +0000E00
+10000E-2, +7813E-09
+11000E-2, +7813E-09
+12000E-2, +0000E00
+13000E-2, +0000E00
+14000E-2, +7813E-09
+15000E-2, +0000E00
+16000E-2, +7813E-09
+17000E-2, +7813E-09
+18000E-2, +0000E00
+19000E-2, +3125E-08
+20000E-2, +2344E-08
+21000E-2, +1563E-08
+22000E-2, +0000E00
+23000E-2, +0000E00
+24000E-2, +0000E00
+25000E-2, +2344E-08
+26000E-2, +0000E00
+27000E-2, +0000E00
+28000E-2, +0000E00
+29000E-2, -7813E-09
+30000E-2, +7813E-09
+31000E-2, +0000E00
+32000E-2, +0000E00
+33000E-2, +7813E-09
+34000E-2, +0000E00
+35000E-2, +0000E00
+36000E-2, +0000E00
+37000E-2, +7813E-09
+38000E-2, +7813E-09
+39000E-2, +7813E-09
+40000E-2, +2344E-08
+41000E-2, +7813E-09
+42000E-2, +7813E-09
+43000E-2, +7813E-09
+44000E-2, +7813E-09
+45000E-2, +0000E00
+46000E-2, +0000E00
+47000E-2, +7813E-09
+48000E-2, -7813E-09
+49000E-2, -7813E-09
+50000E-2, +0000E00
+51000E-2, +2344E-08
+52000E-2, +0000E00
+53000E-2, +0000E00
+54000E-2, +0000E00
+55000E-2, -1563E-08
+56000E-2, +7813E-09
+57000E-2, +5469E-08
+58000E-2, +0000E00
+59000E-2, +2344E-08
+60000E-2, +1563E-08
+61000E-2, +0000E00
+62000E-2, +0000E00
+63000E-2, -7813E-09
+64000E-2, +7813E-09
+65000E-2, -7813E-09
+66000E-2, +0000E00
+67000E-2, +1563E-08
+68000E-2, +0000E00
+69000E-2, -7813E-09
+70000E-2, +1563E-08
+71000E-2, +7813E-09
+72000E-2, +0000E00
+73000E-2, +7813E-09
+74000E-2, +0000E00
+75000E-2, +7813E-09
+76000E-2, +3125E-08
+77000E-2, +0000E00
+78000E-2, +2344E-08
+79000E-2, +0000E00
+80000E-2, +0000E00
+81000E-2, +3125E-08
+82000E-2, +7813E-09
+83000E-2, +7813E-09
+84000E-2, -7813E-09
+85000E-2, +0000E00
+86000E-2, -7813E-09
+87000E-2, -7813E-09
+88000E-2, +0000E00
+89000E-2, +0000E00
+90000E-2, +7813E-09
+91000E-2, +7813E-09
+92000E-2, +7813E-09
+93000E-2, +1406E-07
+94000E-2, +0000E00
+95000E-2, +0000E00
+96000E-2, -7813E-09
+97000E-2, +0000E00
+98000E-2, +0000E00
+99000E-2, +0000E00
+10000E-1, +0000E00
+10100E-1, +0000E00
+10200E-1, +0000E00
+10300E-1, +1563E-08
+10400E-1, -7813E-09
+10500E-1, +2344E-08
+10600E-1, +0000E00
+10700E-1, +2344E-08
+10800E-1, +0000E00
+10900E-1, +0000E00
+11000E-1, +0000E00
+11100E-1, +7813E-09
+11200E-1, +0000E00
+11300E-1, +0000E00
+11400E-1, +7813E-09
+11500E-1, +1563E-08
+11600E-1, +2344E-08
+11700E-1, +0000E00
+11800E-1, +2344E-08
+11900E-1, +0000E00
+12000E-1, +1563E-08
+12100E-1, +7813E-09
+12200E-1, +7813E-09
+12300E-1, +0000E00
+12400E-1, +0000E00
+12500E-1, -7813E-09
+12600E-1, +0000E00
+12700E-1, +1563E-08
+12800E-1, +1563E-08
+12900E-1, +7813E-09
+13000E-1, +7813E-09
+13100E-1, +7813E-09
+13200E-1, +0000E00
+13300E-1, +1563E-08
+13400E-1, +0000E00
+13500E-1, +0000E00
+13600E-1, +7813E-09
+13700E-1, +7813E-09
+13800E-1, +7813E-09
+13900E-1, +7813E-09
+14000E-1, -7813E-09
+14100E-1, +0000E00
+14200E-1, +0000E00
+14300E-1, +7813E-09
+14400E-1, +0000E00
+14500E-1, +5469E-08
+14600E-1, +1563E-08
+14700E-1, +0000E00
+14800E-1, +0000E00
+14900E-1, +1016E-07
+15000E-1, +0000E00
+15100E-1, +0000E00
+15200E-1, +7813E-09
+15300E-1, +0000E00
+15400E-1, +0000E00
+15500E-1, +1563E-08
+15600E-1, -7813E-09
+15700E-1, -7813E-09
+15800E-1, +0000E00
+15900E-1, +0000E00
+16000E-1, +2344E-08
+16100E-1, +0000E00
+16200E-1, +0000E00
+16300E-1, +0000E00
+16400E-1, +2344E-08
+16500E-1, +7813E-09
+16600E-1, +0000E00
+16700E-1, +1563E-08
+16800E-1, +0000E00
+16900E-1, +0000E00
+17000E-1, +7813E-09
+17100E-1, +7813E-09
+17200E-1, +1563E-08
+17300E-1, +0000E00
+17400E-1, +3125E-08
+17500E-1, +0000E00
+17600E-1, -7813E-09
+17700E-1, +7813E-09
+17800E-1, +0000E00
+17900E-1, +1563E-08
+18000E-1, +7813E-09
+18100E-1, +2344E-08
+18200E-1, +0000E00
+18300E-1, +0000E00
+18400E-1, +7813E-09
+18500E-1, +1563E-08
+18600E-1, +7813E-09
+18700E-1, +7813E-09
+18800E-1, +0000E00
+18900E-1, +3125E-08
+19000E-1, +3906E-08
+19100E-1, -7813E-09
+19200E-1, +0000E00
+19300E-1, +7813E-09
+19400E-1, +0000E00
+19500E-1, +0000E00
+19600E-1, +1563E-08
+19700E-1, +7813E-09
+19800E-1, +1563E-08
+19900E-1, +1563E-08
+20000E-1, +7813E-09
+20100E-1, +0000E00
+20200E-1, -7813E-09
+20300E-1, +7813E-09
+20400E-1, +7813E-09
+20500E-1, +1563E-08
+20600E-1, +0000E00
+20700E-1, +0000E00
+20800E-1, -7813E-09
+20900E-1, +0000E00
+21000E-1, +0000E00
+21100E-1, +7813E-09
+21200E-1, -7813E-09
+21300E-1, +7813E-09
+21400E-1, -7813E-09
+21500E-1, -7813E-09
+21600E-1, -7813E-09
+21700E-1, +1563E-08
+21800E-1, +0000E00
+21900E-1, +0000E00
+22000E-1, -7813E-09
+22100E-1, +1563E-08
+22200E-1, +0000E00
+22300E-1, +1563E-08
+22400E-1, +4688E-08
+22500E-1, -7813E-09
+22600E-1, +7813E-09
+22700E-1, +0000E00
+22800E-1, +7813E-09
+22900E-1, +0000E00
+23000E-1, -7813E-09
+23100E-1, +7813E-09
+23200E-1, +5469E-08
+23300E-1, +0000E00
+23400E-1, +7813E-09
+23500E-1, -7813E-09
+23600E-1, +7813E-09
+23700E-1, +2344E-08
+23800E-1, +1563E-08
+23900E-1, -7813E-09
+24000E-1, -7813E-09
+24100E-1, +7813E-09
+24200E-1, +0000E00
+24300E-1, +1563E-08
+24400E-1, +0000E00
+24500E-1, +3125E-08
+24600E-1, +7813E-09
+24700E-1, -7813E-09
+24800E-1, +0000E00
+24900E-1, +0000E00
+25000E-1, -7813E-09
+25100E-1, +0000E00
+25200E-1, +0000E00
+25300E-1, +0000E00
+25400E-1, +0000E00
+25500E-1, +7813E-09
+25600E-1, +1563E-08
+25700E-1, +7813E-09
+25800E-1, +6250E-08
+25900E-1, +7813E-09
+26000E-1, +0000E00
+26100E-1, +7813E-09
+26200E-1, +7813E-09
+26300E-1, +7813E-09
+26400E-1, +0000E00
+26500E-1, +7813E-09
+26600E-1, -7813E-09
+26700E-1, +0000E00
+26800E-1, +0000E00
+26900E-1, +0000E00
+27000E-1, +1563E-08
+27100E-1, +1563E-08
+27200E-1, +1563E-08
+27300E-1, +1563E-08
+27400E-1, +0000E00
+27500E-1, +7813E-09
+27600E-1, +7813E-09
+27700E-1, -1563E-08
+27800E-1, +0000E00
+27900E-1, +1563E-08
+28000E-1, +0000E00
+28100E-1, +7813E-09
+28200E-1, +0000E00
+28300E-1, +0000E00
+28400E-1, +7813E-09
+28500E-1, -7813E-09
+28600E-1, +0000E00
+28700E-1, +7813E-09
+28800E-1, +1563E-08
+28900E-1, +3125E-08
+29000E-1, +0000E00
+29100E-1, -7813E-09
+29200E-1, +7813E-09
+29300E-1, +7813E-09
+29400E-1, +7813E-09
+29500E-1, +9375E-08
+29600E-1, +0000E00
+29700E-1, +0000E00
+29800E-1, +7813E-09
+29900E-1, -7813E-09
+30000E-1, +0000E00
+30100E-1, +7813E-09
+30200E-1, +7813E-09
+30300E-1, -7813E-09
+30400E-1, +0000E00
+30500E-1, +0000E00
+30600E-1, +1563E-08
+30700E-1, +7813E-09
+30800E-1, +1563E-08
+30900E-1, +7813E-09
+31000E-1, +1563E-08
