#samples, filetype, datatype, headerlength, delta t (s), mV/Division, bottom pore pressure (psi), top pore pressure (psi), confining pressure at gauge (psi), confining pressure at transducer (psi), T outside, T inside, date/time, velocity (km/s), left velocity pick, right velocity pick, left signal pick, right signal pick, left reference pick, right reference pick, left short Q pick, right short Q pick, left long Q pick, right long Q pick, Q over 3 points, Q over >3 points, Gamma, time of flight, reference filename, 1st four characters in reference filename, 1st operator, 2nd operator, comment, system delay (s), samplelength
10000, 0, 3, 0, 1.0E-8, 0.02, 0.0, 0.0, 0.0, 0.0, -3.3000000000000057E-6, 0.0, 3/28/2023 8:22:4, 0.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,                                                                                 ,     ,               chance,                     ,                                                                                                                                                                 , 1.1E-6, 1.349
t (ns), A (mV)
+75000E-1, +2531E-07
+75100E-1, +2500E-07
+75200E-1, +2563E-07
+75300E-1, +2500E-07
+75400E-1, +2375E-07
+75500E-1, +2281E-07
+75600E-1, +2594E-07
+75700E-1, +2531E-07
+75800E-1, +2781E-07
+75900E-1, +2500E-07
+76000E-1, +2531E-07
+76100E-1, +2656E-07
+76200E-1, +2375E-07
+76300E-1, +2188E-07
+76400E-1, +1875E-07
+76500E-1, +2156E-07
+76600E-1, +2469E-07
+76700E-1, +2625E-07
+76800E-1, +2563E-07
+76900E-1, +2563E-07
+77000E-1, +2875E-07
+77100E-1, +1750E-07
+77200E-1, +2219E-07
+77300E-1, +2406E-07
+77400E-1, +2531E-07
+77500E-1, +2344E-07
+77600E-1, +2250E-07
+77700E-1, +2563E-07
+77800E-1, +2188E-07
+77900E-1, +2188E-07
+78000E-1, +3000E-07
+78100E-1, +2688E-07
+78200E-1, +2438E-07
+78300E-1, +2344E-07
+78400E-1, +2313E-07
+78500E-1, +2594E-07
+78600E-1, +2563E-07
+78700E-1, +2531E-07
+78800E-1, +2281E-07
+78900E-1, +2750E-07
+79000E-1, +2688E-07
+79100E-1, +2563E-07
+79200E-1, +2313E-07
+79300E-1, +2656E-07
+79400E-1, +2281E-07
+79500E-1, +2625E-07
+79600E-1, +2563E-07
+79700E-1, +2281E-07
+79800E-1, +2594E-07
+79900E-1, +2438E-07
+80000E-1, +2531E-07
+80100E-1, +2563E-07
+80200E-1, +2625E-07
+80300E-1, +2938E-07
+80400E-1, +2281E-07
+80500E-1, +2406E-07
+80600E-1, +2563E-07
+80700E-1, +2406E-07
+80800E-1, +2406E-07
+80900E-1, +2313E-07
+81000E-1, +2500E-07
+81100E-1, +2563E-07
+81200E-1, +2531E-07
+81300E-1, +2438E-07
+81400E-1, +2688E-07
+81500E-1, +2531E-07
+81600E-1, +2281E-07
+81700E-1, +2344E-07
+81800E-1, +2344E-07
+81900E-1, +2500E-07
+82000E-1, +2219E-07
+82100E-1, +2781E-07
+82200E-1, +2719E-07
+82300E-1, +2594E-07
+82400E-1, +2625E-07
+82500E-1, +2344E-07
+82600E-1, +2750E-07
+82700E-1, +2719E-07
+82800E-1, +1844E-07
+82900E-1, +2656E-07
+83000E-1, +2406E-07
+83100E-1, +2469E-07
+83200E-1, +1938E-07
+83300E-1, +2469E-07
+83400E-1, +2563E-07
+83500E-1, +2594E-07
+83600E-1, +2219E-07
+83700E-1, +2375E-07
+83800E-1, +2250E-07
+83900E-1, +2500E-07
+84000E-1, +2750E-07
+84100E-1, +2594E-07
+84200E-1, +2438E-07
+84300E-1, +2344E-07
+84400E-1, +1938E-07
+84500E-1, +2500E-07
+84600E-1, +2438E-07
+84700E-1, +2719E-07
+84800E-1, +2469E-07
+84900E-1, +2563E-07
+85000E-1, +2594E-07
+85100E-1, +2438E-07
+85200E-1, +2563E-07
+85300E-1, +2594E-07
+85400E-1, +2500E-07
+85500E-1, +2563E-07
+85600E-1, +1906E-07
+85700E-1, +2188E-07
+85800E-1, +2563E-07
+85900E-1, +2375E-07
+86000E-1, +2375E-07
+86100E-1, +2531E-07
+86200E-1, +2375E-07
+86300E-1, +2594E-07
+86400E-1, +2500E-07
+86500E-1, +2813E-07
+86600E-1, +2656E-07
+86700E-1, +2000E-07
+86800E-1, +2406E-07
+86900E-1, +2469E-07
+87000E-1, +2250E-07
+87100E-1, +2438E-07
+87200E-1, +2781E-07
+87300E-1, +2563E-07
+87400E-1, +2438E-07
+87500E-1, +2406E-07
+87600E-1, +2188E-07
+87700E-1, +2344E-07
+87800E-1, +2563E-07
+87900E-1, +2313E-07
+88000E-1, +2406E-07
+88100E-1, +2281E-07
+88200E-1, +2188E-07
+88300E-1, +2844E-07
+88400E-1, +2531E-07
+88500E-1, +2313E-07
+88600E-1, +2531E-07
+88700E-1, +2656E-07
+88800E-1, +2313E-07
+88900E-1, +2406E-07
+89000E-1, +2625E-07
+89100E-1, +2531E-07
+89200E-1, +2469E-07
+89300E-1, +2531E-07
+89400E-1, +2656E-07
+89500E-1, +2563E-07
+89600E-1, +2500E-07
+89700E-1, +2625E-07
+89800E-1, +2531E-07
+89900E-1, +2500E-07
+90000E-1, +2844E-07
+90100E-1, +2500E-07
+90200E-1, +2313E-07
+90300E-1, +2406E-07
+90400E-1, +2281E-07
+90500E-1, +2500E-07
+90600E-1, +2438E-07
+90700E-1, +2344E-07
+90800E-1, +2594E-07
+90900E-1, +2688E-07
+91000E-1, +2031E-07
+91100E-1, +2281E-07
+91200E-1, +2531E-07
+91300E-1, +2594E-07
+91400E-1, +2656E-07
+91500E-1, +2906E-07
+91600E-1, +2219E-07
+91700E-1, +2469E-07
+91800E-1, +2656E-07
+91900E-1, +2438E-07
+92000E-1, +2438E-07
+92100E-1, +2656E-07
+92200E-1, +2406E-07
+92300E-1, +2188E-07
+92400E-1, +2781E-07
+92500E-1, +2125E-07
+92600E-1, +2500E-07
+92700E-1, +2344E-07
+92800E-1, +2375E-07
+92900E-1, +2750E-07
+93000E-1, +2313E-07
+93100E-1, +2375E-07
+93200E-1, +2688E-07
+93300E-1, +2594E-07
+93400E-1, +2281E-07
+93500E-1, +2375E-07
+93600E-1, +2625E-07
+93700E-1, +2469E-07
