#samples, filetype, datatype, headerlength, delta t (s), mV/Division, bottom pore pressure (psi), top pore pressure (psi), confining pressure at gauge (psi), confining pressure at transducer (psi), T outside, T inside, date/time, velocity (km/s), left velocity pick, right velocity pick, left signal pick, right signal pick, left reference pick, right reference pick, left short Q pick, right short Q pick, left long Q pick, right long Q pick, Q over 3 points, Q over >3 points, Gamma, time of flight, reference filename, 1st four characters in reference filename, 1st operator, 2nd operator, comment, system delay (s), samplelength
10000, 0, 3, 0, 1.0E-8, 0.05, 0.0, 0.0, 0.0, 0.0, -1.5000000000000026E-6, 0.0, 3/28/2023 10:22:10, 0.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,                                                                                 ,     ,               chance,                     ,                                                                                                                                                                 , 1.1E-6, 1.32
t (ns), A (mV)
+30300E-1, +4688E-08
+30400E-1, +2422E-07
+30500E-1, +2578E-07
+30600E-1, +1406E-07
+30700E-1, +4141E-07
+30800E-1, +1328E-07
+30900E-1, +7813E-09
+31000E-1, +2031E-07
+31100E-1, +3750E-07
+31200E-1, +1484E-07
+31300E-1, +2344E-07
+31400E-1, +2188E-07
+31500E-1, +0000E00
+31600E-1, +0000E00
+31700E-1, +0000E00
+31800E-1, +2344E-08
+31900E-1, +1797E-07
+32000E-1, +3672E-07
+32100E-1, +2578E-07
+32200E-1, +3906E-08
+32300E-1, +2656E-07
+32400E-1, +1328E-07
+32500E-1, +1563E-08
+32600E-1, +7813E-08
+32700E-1, +3125E-08
+32800E-1, +2344E-07
+32900E-1, +3125E-08
+33000E-1, +2891E-07
+33100E-1, +2500E-07
+33200E-1, +2031E-07
+33300E-1, +1250E-07
+33400E-1, +2266E-07
+33500E-1, +2266E-07
+33600E-1, +4687E-07
+33700E-1, +1484E-07
+33800E-1, +8594E-08
+33900E-1, +2031E-07
+34000E-1, +3359E-07
+34100E-1, +0000E00
+34200E-1, +1250E-07
+34300E-1, +2344E-07
+34400E-1, +0000E00
+34500E-1, +2109E-07
+34600E-1, +7813E-09
+34700E-1, +1484E-07
+34800E-1, +0000E00
+34900E-1, +2344E-08
+35000E-1, +2188E-07
+35100E-1, +2344E-08
+35200E-1, +2500E-07
+35300E-1, +2188E-07
+35400E-1, +4141E-07
+35500E-1, -7813E-09
+35600E-1, +2344E-08
+35700E-1, +2344E-08
+35800E-1, +1484E-07
+35900E-1, +1250E-07
+36000E-1, -1563E-08
+36100E-1, +0000E00
+36200E-1, +7813E-08
+36300E-1, +4688E-08
+36400E-1, +8594E-08
+36500E-1, +3047E-07
+36600E-1, +2969E-07
+36700E-1, +9375E-08
+36800E-1, +3594E-07
+36900E-1, -1563E-08
+37000E-1, +1172E-07
+37100E-1, +7813E-09
+37200E-1, +7813E-09
+37300E-1, +3047E-07
+37400E-1, +6250E-08
+37500E-1, +1797E-07
+37600E-1, +6250E-08
+37700E-1, +7813E-09
+37800E-1, +2344E-07
+37900E-1, +3906E-08
+38000E-1, +3594E-07
+38100E-1, +4688E-08
+38200E-1, +1406E-07
+38300E-1, +1797E-07
+38400E-1, +1641E-07
+38500E-1, +4688E-08
+38600E-1, +1953E-07
+38700E-1, +2344E-08
+38800E-1, +4688E-08
+38900E-1, +1484E-07
+39000E-1, +1563E-07
+39100E-1, +0000E00
+39200E-1, +1953E-07
+39300E-1, +2891E-07
+39400E-1, +2422E-07
+39500E-1, +5469E-08
+39600E-1, +9375E-08
+39700E-1, +1406E-07
+39800E-1, +2188E-07
+39900E-1, +7031E-08
+40000E-1, +7813E-09
+40100E-1, +3672E-07
+40200E-1, +0000E00
+40300E-1, +3906E-08
+40400E-1, +5469E-08
+40500E-1, -7813E-09
+40600E-1, -7813E-09
+40700E-1, +0000E00
+40800E-1, +3906E-08
+40900E-1, +1328E-07
+41000E-1, +1016E-07
+41100E-1, +1172E-07
+41200E-1, +0000E00
+41300E-1, +2344E-08
+41400E-1, -7813E-09
+41500E-1, +1953E-07
+41600E-1, +1484E-07
+41700E-1, +8594E-08
+41800E-1, +7813E-09
+41900E-1, +1172E-07
+42000E-1, -7813E-09
+42100E-1, +2109E-07
+42200E-1, +1250E-07
+42300E-1, +1563E-08
+42400E-1, +1094E-07
+42500E-1, +1797E-07
+42600E-1, +1016E-07
+42700E-1, -7813E-09
+42800E-1, +1406E-07
+42900E-1, +1094E-07
+43000E-1, +1016E-07
+43100E-1, +3125E-08
+43200E-1, +7031E-08
+43300E-1, +8594E-08
+43400E-1, +3125E-08
+43500E-1, +7813E-08
+43600E-1, +9375E-08
+43700E-1, +1250E-07
+43800E-1, +1797E-07
+43900E-1, +1172E-07
+44000E-1, +3125E-07
+44100E-1, +2969E-07
+44200E-1, +3281E-07
+44300E-1, +1641E-07
+44400E-1, +2344E-07
+44500E-1, +1719E-07
+44600E-1, +1797E-07
+44700E-1, +1719E-07
+44800E-1, +0000E00
+44900E-1, +1484E-07
+45000E-1, +1719E-07
+45100E-1, +0000E00
+45200E-1, +1875E-07
+45300E-1, +7813E-08
+45400E-1, +1563E-07
+45500E-1, +4688E-08
+45600E-1, +2656E-07
+45700E-1, +2656E-07
+45800E-1, +2969E-07
+45900E-1, +1563E-07
+46000E-1, +6250E-08
+46100E-1, +7813E-09
+46200E-1, +0000E00
+46300E-1, +4219E-07
+46400E-1, +6250E-08
+46500E-1, +5469E-08
+46600E-1, +9375E-08
+46700E-1, +0000E00
+46800E-1, +4688E-08
+46900E-1, +2891E-07
+47000E-1, +5469E-08
+47100E-1, +1250E-07
+47200E-1, +3984E-07
+47300E-1, +2344E-07
+47400E-1, +5469E-08
+47500E-1, +3437E-07
+47600E-1, +2422E-07
+47700E-1, +7813E-08
+47800E-1, -7813E-09
+47900E-1, +9375E-08
+48000E-1, +1797E-07
+48100E-1, +1953E-07
+48200E-1, +1953E-07
+48300E-1, +1484E-07
+48400E-1, +3047E-07
+48500E-1, +2031E-07
+48600E-1, +1094E-07
+48700E-1, +2109E-07
+48800E-1, +1875E-07
+48900E-1, +1250E-07
+49000E-1, +3750E-07
+49100E-1, +2891E-07
+49200E-1, +7031E-08
+49300E-1, +2969E-07
+49400E-1, +0000E00
+49500E-1, +0000E00
+49600E-1, +1563E-07
+49700E-1, +3984E-07
+49800E-1, +3906E-08
+49900E-1, +1719E-07
+50000E-1, +2266E-07
+50100E-1, +7031E-08
+50200E-1, -7813E-09
+50300E-1, +2734E-07
+50400E-1, +3125E-08
+50500E-1, +1719E-07
+50600E-1, +1328E-07
+50700E-1, +0000E00
+50800E-1, +1953E-07
+50900E-1, +2969E-07
+51000E-1, +1172E-07
+51100E-1, +2266E-07
+51200E-1, +7813E-09
+51300E-1, +2266E-07
+51400E-1, +2031E-07
+51500E-1, +9375E-08
+51600E-1, -7813E-09
+51700E-1, +4688E-08
+51800E-1, +1406E-07
+51900E-1, +4688E-08
+52000E-1, -7813E-09
+52100E-1, +1094E-07
+52200E-1, +1563E-08
+52300E-1, +3281E-07
+52400E-1, +3359E-07
+52500E-1, +1484E-07
+52600E-1, +3359E-07
+52700E-1, +1797E-07
+52800E-1, -7813E-09
+52900E-1, +6250E-08
+53000E-1, +1016E-07
+53100E-1, +1875E-07
+53200E-1, +3125E-08
+53300E-1, +5469E-08
+53400E-1, +9375E-08
+53500E-1, +1797E-07
+53600E-1, +8594E-08
+53700E-1, +1328E-07
+53800E-1, +3281E-07
+53900E-1, +4531E-07
+54000E-1, +1250E-07
+54100E-1, +7031E-08
+54200E-1, +1797E-07
+54300E-1, +1719E-07
+54400E-1, +7813E-09
+54500E-1, +1797E-07
+54600E-1, +1719E-07
+54700E-1, +1250E-07
+54800E-1, +2813E-07
+54900E-1, +2188E-07
+55000E-1, +1953E-07
+55100E-1, +1719E-07
+55200E-1, +0000E00
+55300E-1, +5469E-08
+55400E-1, +1406E-07
+55500E-1, +3906E-08
+55600E-1, +1875E-07
+55700E-1, +9375E-08
+55800E-1, +7813E-09
+55900E-1, +1484E-07
+56000E-1, +2344E-07
+56100E-1, +2656E-07
+56200E-1, +2578E-07
+56300E-1, +9375E-08
+56400E-1, +1563E-08
+56500E-1, +2891E-07
+56600E-1, +1797E-07
+56700E-1, +4688E-08
+56800E-1, +2109E-07
+56900E-1, +1797E-07
+57000E-1, +0000E00
+57100E-1, +7813E-08
+57200E-1, +1328E-07
+57300E-1, +1563E-07
+57400E-1, +3906E-08
+57500E-1, +1016E-07
+57600E-1, +1094E-07
+57700E-1, +2109E-07
+57800E-1, +1875E-07
+57900E-1, -7813E-09
+58000E-1, +1953E-07
+58100E-1, +0000E00
+58200E-1, +1016E-07
+58300E-1, +1250E-07
+58400E-1, +1094E-07
+58500E-1, +3281E-07
+58600E-1, +1094E-07
+58700E-1, +1328E-07
+58800E-1, +1719E-07
+58900E-1, -7813E-09
+59000E-1, +2578E-07
+59100E-1, +2500E-07
+59200E-1, +3203E-07
+59300E-1, +5469E-08
+59400E-1, -7813E-09
+59500E-1, -7813E-09
+59600E-1, +3125E-07
+59700E-1, +1250E-07
+59800E-1, +1719E-07
+59900E-1, +1563E-07
+60000E-1, +2266E-07
+60100E-1, +1953E-07
+60200E-1, +8594E-08
+60300E-1, +1250E-07
+60400E-1, +3359E-07
+60500E-1, +4688E-08
+60600E-1, +1328E-07
+60700E-1, +1953E-07
+60800E-1, +2344E-08
+60900E-1, +9375E-08
+61000E-1, +1797E-07
+61100E-1, +9375E-08
+61200E-1, +2109E-07
+61300E-1, +2031E-07
+61400E-1, +3125E-08
+61500E-1, -7813E-09
+61600E-1, +2188E-07
+61700E-1, +4688E-08
+61800E-1, +2734E-07
+61900E-1, +0000E00
+62000E-1, +1563E-07
+62100E-1, +0000E00
+62200E-1, +0000E00
+62300E-1, +8594E-08
+62400E-1, +7031E-08
+62500E-1, +1094E-07
+62600E-1, +2813E-07
+62700E-1, +1797E-07
+62800E-1, +2422E-07
+62900E-1, +7813E-09
+63000E-1, +4688E-08
+63100E-1, +2500E-07
+63200E-1, +1406E-07
+63300E-1, +0000E00
+63400E-1, +0000E00
+63500E-1, +1094E-07
+63600E-1, +2422E-07
+63700E-1, +1484E-07
+63800E-1, -7813E-09
+63900E-1, +7031E-08
+64000E-1, +1328E-07
+64100E-1, +3359E-07
+64200E-1, +7031E-08
+64300E-1, +1328E-07
+64400E-1, +3125E-08
+64500E-1, +1797E-07
+64600E-1, +1406E-07
+64700E-1, +0000E00
+64800E-1, -7813E-09
+64900E-1, +1563E-07
+65000E-1, +4063E-07
+65100E-1, +3594E-07
+65200E-1, +8594E-08
+65300E-1, +7031E-08
+65400E-1, +1563E-07
+65500E-1, +1016E-07
+65600E-1, +1563E-07
+65700E-1, +1016E-07
+65800E-1, +1016E-07
+65900E-1, +2578E-07
+66000E-1, +7813E-09
+66100E-1, +8594E-08
+66200E-1, +1641E-07
+66300E-1, +1563E-07
+66400E-1, +3906E-08
+66500E-1, +1406E-07
+66600E-1, +1484E-07
+66700E-1, +1875E-07
+66800E-1, +4688E-08
+66900E-1, +7813E-09
+67000E-1, +1172E-07
+67100E-1, +7813E-09
+67200E-1, +1250E-07
+67300E-1, +1719E-07
+67400E-1, +1172E-07
+67500E-1, +2578E-07
+67600E-1, +2578E-07
+67700E-1, +4688E-08
+67800E-1, +3906E-08
+67900E-1, +1484E-07
+68000E-1, +3672E-07
+68100E-1, +6250E-08
+68200E-1, +1797E-07
+68300E-1, +2266E-07
+68400E-1, +2344E-08
+68500E-1, +1250E-07
+68600E-1, +2656E-07
+68700E-1, +4688E-08
+68800E-1, +2734E-07
+68900E-1, +1094E-07
+69000E-1, +2031E-07
+69100E-1, +7813E-09
+69200E-1, +3906E-08
+69300E-1, +1875E-07
+69400E-1, +1641E-07
+69500E-1, +3359E-07
+69600E-1, +1875E-07
+69700E-1, +1563E-08
+69800E-1, -7813E-09
+69900E-1, -7813E-09
+70000E-1, +7813E-09
+70100E-1, +2422E-07
+70200E-1, +1094E-07
+70300E-1, +1484E-07
+70400E-1, +1953E-07
+70500E-1, +7813E-09
+70600E-1, +2969E-07
+70700E-1, +2969E-07
+70800E-1, +2344E-08
+70900E-1, +3125E-08
+71000E-1, +2031E-07
+71100E-1, +2031E-07
+71200E-1, +5469E-08
+71300E-1, +1719E-07
+71400E-1, +3203E-07
+71500E-1, +2344E-07
+71600E-1, +8594E-08
+71700E-1, +2734E-07
+71800E-1, +2734E-07
+71900E-1, +6250E-08
+72000E-1, +2344E-08
+72100E-1, +3906E-08
+72200E-1, +1172E-07
+72300E-1, +3203E-07
+72400E-1, +8594E-08
+72500E-1, +3906E-08
+72600E-1, -7813E-09
+72700E-1, +1641E-07
+72800E-1, -7813E-09
+72900E-1, +4688E-08
+73000E-1, +2266E-07
+73100E-1, +4688E-08
+73200E-1, +2031E-07
+73300E-1, -1563E-08
+73400E-1, +7813E-08
+73500E-1, +2344E-07
+73600E-1, +2109E-07
+73700E-1, +4688E-08
+73800E-1, +2422E-07
+73900E-1, +7813E-08
+74000E-1, +1641E-07
+74100E-1, -7813E-09
+74200E-1, +2578E-07
+74300E-1, +0000E00
+74400E-1, +1797E-07
+74500E-1, +2813E-07
+74600E-1, +6250E-08
+74700E-1, +1172E-07
+74800E-1, +5469E-08
+74900E-1, +2109E-07
+75000E-1, +3516E-07
+75100E-1, +2656E-07
+75200E-1, +1563E-08
+75300E-1, +4688E-08
+75400E-1, +3672E-07
+75500E-1, -7813E-09
+75600E-1, -7813E-09
+75700E-1, +3125E-08
+75800E-1, +1875E-07
+75900E-1, +8594E-08
+76000E-1, +2188E-07
+76100E-1, +3437E-07
+76200E-1, +2031E-07
+76300E-1, +7813E-09
+76400E-1, +1875E-07
+76500E-1, -7813E-09
+76600E-1, +2422E-07
+76700E-1, +1328E-07
+76800E-1, +3125E-08
+76900E-1, +1016E-07
+77000E-1, +1172E-07
+77100E-1, +1484E-07
+77200E-1, +1641E-07
+77300E-1, +7813E-08
+77400E-1, -7813E-09
+77500E-1, +2969E-07
+77600E-1, +2344E-07
+77700E-1, +7031E-08
+77800E-1, +1641E-07
+77900E-1, +3906E-08
+78000E-1, +2344E-08
+78100E-1, +5469E-08
+78200E-1, +2500E-07
+78300E-1, +2422E-07
+78400E-1, +2734E-07
+78500E-1, +1094E-07
+78600E-1, +4375E-07
+78700E-1, +2891E-07
+78800E-1, +7031E-08
+78900E-1, +3125E-07
+79000E-1, +2344E-08
+79100E-1, +3984E-07
+79200E-1, -7813E-09
+79300E-1, +2578E-07
+79400E-1, +4687E-07
+79500E-1, +1172E-07
+79600E-1, +1563E-08
+79700E-1, +4844E-07
+79800E-1, +7031E-08
+79900E-1, +1953E-07
+80000E-1, +2422E-07
+80100E-1, +7813E-09
+80200E-1, -7813E-09
+80300E-1, +7813E-09
+80400E-1, +1250E-07
+80500E-1, +2422E-07
+80600E-1, +1719E-07
+80700E-1, +4141E-07
+80800E-1, +3125E-07
+80900E-1, +2344E-07
+81000E-1, +1094E-07
+81100E-1, +2344E-08
+81200E-1, +2188E-07
+81300E-1, +3125E-08
+81400E-1, +2109E-07
+81500E-1, +1406E-07
+81600E-1, +2266E-07
+81700E-1, +1406E-07
+81800E-1, +3906E-08
+81900E-1, +3594E-07
+82000E-1, -7813E-09
+82100E-1, +1000E-06
+82200E-1, -1563E-08
+82300E-1, +6406E-07
+82400E-1, -4297E-07
+82500E-1, +9922E-07
+82600E-1, +2344E-08
+82700E-1, -7813E-09
+82800E-1, +3281E-07
+82900E-1, +0000E00
+83000E-1, +6172E-07
+83100E-1, -7813E-09
+83200E-1, +1797E-07
+83300E-1, +2109E-07
+83400E-1, +1797E-07
+83500E-1, +4297E-07
+83600E-1, +0000E00
+83700E-1, +3281E-07
+83800E-1, +1797E-07
+83900E-1, +5469E-08
+84000E-1, +0000E00
+84100E-1, -2344E-08
+84200E-1, +5391E-07
+84300E-1, -1563E-08
+84400E-1, +2969E-07
+84500E-1, +1172E-07
+84600E-1, +1016E-07
+84700E-1, +1406E-07
+84800E-1, -7813E-09
+84900E-1, +1563E-07
+85000E-1, +1172E-07
+85100E-1, -7813E-09
+85200E-1, -7813E-09
+85300E-1, -7813E-09
+85400E-1, +4297E-07
+85500E-1, +0000E00
+85600E-1, +1172E-07
+85700E-1, +1953E-07
+85800E-1, +1406E-07
+85900E-1, +8594E-08
+86000E-1, -7813E-09
+86100E-1, +6250E-08
+86200E-1, +2656E-07
+86300E-1, +2266E-07
+86400E-1, +1563E-08
+86500E-1, +2344E-08
+86600E-1, +3437E-07
+86700E-1, +9375E-08
+86800E-1, +7813E-09
+86900E-1, +0000E00
+87000E-1, +0000E00
+87100E-1, +6250E-08
+87200E-1, +5469E-08
+87300E-1, +2188E-07
+87400E-1, +1641E-07
+87500E-1, +1016E-07
+87600E-1, -7813E-09
+87700E-1, -7813E-09
+87800E-1, +1172E-07
+87900E-1, +1328E-07
+88000E-1, +1250E-07
+88100E-1, +3281E-07
+88200E-1, +1250E-07
+88300E-1, +8594E-08
+88400E-1, -7813E-09
+88500E-1, +1641E-07
+88600E-1, +1563E-07
+88700E-1, +1094E-07
+88800E-1, +9375E-08
+88900E-1, +6250E-08
+89000E-1, +3594E-07
+89100E-1, -1563E-08
+89200E-1, +1250E-07
+89300E-1, +2422E-07
+89400E-1, +1563E-08
+89500E-1, +5469E-08
+89600E-1, +7031E-08
+89700E-1, +4688E-08
+89800E-1, +1875E-07
+89900E-1, +8594E-08
+90000E-1, -7813E-09
+90100E-1, +1094E-07
+90200E-1, +2500E-07
+90300E-1, +0000E00
+90400E-1, +2188E-07
+90500E-1, +2656E-07
+90600E-1, +6250E-08
+90700E-1, +1250E-07
+90800E-1, +7031E-08
+90900E-1, +1094E-07
+91000E-1, +6250E-08
+91100E-1, +2344E-08
+91200E-1, +2031E-07
+91300E-1, +3281E-07
+91400E-1, +8594E-08
+91500E-1, +2031E-07
+91600E-1, +1797E-07
+91700E-1, +1094E-07
+91800E-1, +1563E-08
+91900E-1, +2109E-07
+92000E-1, +6250E-08
+92100E-1, +4688E-08
+92200E-1, +1953E-07
+92300E-1, +1797E-07
+92400E-1, +1406E-07
+92500E-1, +1563E-08
+92600E-1, +1641E-07
+92700E-1, +3906E-07
+92800E-1, -7813E-09
+92900E-1, +7813E-08
+93000E-1, +2656E-07
+93100E-1, +1328E-07
+93200E-1, +6250E-08
+93300E-1, +0000E00
+93400E-1, +3906E-08
+93500E-1, +2344E-08
+93600E-1, +1953E-07
+93700E-1, +4688E-08
+93800E-1, +2422E-07
+93900E-1, +1797E-07
+94000E-1, +2422E-07
+94100E-1, +4688E-08
