#samples, filetype, datatype, headerlength, delta t (s), mV/Division, bottom pore pressure (psi), top pore pressure (psi), confining pressure at gauge (psi), confining pressure at transducer (psi), T outside, T inside, date/time, velocity (km/s), left velocity pick, right velocity pick, left signal pick, right signal pick, left reference pick, right reference pick, left short Q pick, right short Q pick, left long Q pick, right long Q pick, Q over 3 points, Q over >3 points, Gamma, time of flight, reference filename, 1st four characters in reference filename, 1st operator, 2nd operator, comment, system delay (s), samplelength
10000, 0, 3, 0, 1.0E-7, 0.01, 0.0, 0.0, 0.0, 0.0, -6.970000000000001E-5, 0.0, 4/2/2023 11:40:29, 0.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,                                                                                 ,     ,               chance,                     ,                                                                                                                                                                 , 3.2E-7, 1.631
t (ns), A (mV)
+50800E0, +4000E-07
+50900E0, +4016E-07
+51000E0, +4000E-07
+51100E0, +4016E-07
+51200E0, +4031E-07
+51300E0, +3984E-07
+51400E0, +4031E-07
+51500E0, +4016E-07
+51600E0, +4000E-07
+51700E0, +3984E-07
+51800E0, +3984E-07
+51900E0, +4031E-07
+52000E0, +4000E-07
+52100E0, +4000E-07
+52200E0, +4016E-07
+52300E0, +4031E-07
+52400E0, +4016E-07
+52500E0, +4016E-07
+52600E0, +4047E-07
+52700E0, +4016E-07
+52800E0, +3984E-07
+52900E0, +4000E-07
+53000E0, +4031E-07
+53100E0, +4000E-07
+53200E0, +3984E-07
+53300E0, +3984E-07
+53400E0, +4000E-07
+53500E0, +4016E-07
+53600E0, +4016E-07
+53700E0, +4000E-07
+53800E0, +4000E-07
+53900E0, +4000E-07
+54000E0, +3984E-07
+54100E0, +4016E-07
+54200E0, +4031E-07
+54300E0, +4016E-07
+54400E0, +4016E-07
+54500E0, +4016E-07
+54600E0, +4000E-07
+54700E0, +4031E-07
+54800E0, +4047E-07
+54900E0, +4031E-07
+55000E0, +4000E-07
+55100E0, +4000E-07
+55200E0, +3984E-07
+55300E0, +4016E-07
+55400E0, +4000E-07
+55500E0, +4031E-07
+55600E0, +4000E-07
+55700E0, +4031E-07
+55800E0, +4000E-07
+55900E0, +4047E-07
+56000E0, +4016E-07
+56100E0, +4000E-07
+56200E0, +4016E-07
+56300E0, +3984E-07
+56400E0, +4016E-07
+56500E0, +4031E-07
+56600E0, +4016E-07
+56700E0, +4047E-07
+56800E0, +4047E-07
+56900E0, +4016E-07
+57000E0, +3984E-07
+57100E0, +4000E-07
+57200E0, +3984E-07
+57300E0, +4016E-07
+57400E0, +4000E-07
+57500E0, +4000E-07
+57600E0, +4016E-07
+57700E0, +3984E-07
+57800E0, +3984E-07
+57900E0, +4016E-07
+58000E0, +4047E-07
+58100E0, +4000E-07
+58200E0, +4016E-07
+58300E0, +4000E-07
+58400E0, +3969E-07
+58500E0, +4016E-07
+58600E0, +3984E-07
+58700E0, +3984E-07
+58800E0, +3984E-07
+58900E0, +4031E-07
+59000E0, +4016E-07
+59100E0, +4000E-07
+59200E0, +4016E-07
+59300E0, +4063E-07
+59400E0, +3984E-07
+59500E0, +4016E-07
+59600E0, +4031E-07
+59700E0, +4000E-07
+59800E0, +4000E-07
+59900E0, +4016E-07
+60000E0, +4031E-07
+60100E0, +4016E-07
+60200E0, +4016E-07
+60300E0, +4016E-07
+60400E0, +4016E-07
+60500E0, +4031E-07
+60600E0, +4000E-07
+60700E0, +3984E-07
+60800E0, +3984E-07
+60900E0, +4016E-07
+61000E0, +4000E-07
+61100E0, +4000E-07
+61200E0, +4000E-07
+61300E0, +4016E-07
+61400E0, +4031E-07
+61500E0, +4000E-07
+61600E0, +4000E-07
+61700E0, +4016E-07
+61800E0, +4000E-07
+61900E0, +4016E-07
+62000E0, +4000E-07
+62100E0, +4031E-07
+62200E0, +3984E-07
+62300E0, +4000E-07
+62400E0, +4016E-07
+62500E0, +4016E-07
+62600E0, +4031E-07
+62700E0, +4016E-07
+62800E0, +4016E-07
+62900E0, +4031E-07
+63000E0, +3969E-07
+63100E0, +4031E-07
+63200E0, +4031E-07
+63300E0, +4031E-07
+63400E0, +4016E-07
+63500E0, +4016E-07
+63600E0, +4016E-07
+63700E0, +4047E-07
+63800E0, +4000E-07
+63900E0, +4000E-07
+64000E0, +4000E-07
+64100E0, +4000E-07
+64200E0, +4000E-07
+64300E0, +3969E-07
+64400E0, +4047E-07
+64500E0, +3984E-07
+64600E0, +4047E-07
+64700E0, +4047E-07
+64800E0, +4047E-07
+64900E0, +4031E-07
+65000E0, +4000E-07
+65100E0, +4000E-07
+65200E0, +4016E-07
+65300E0, +4000E-07
+65400E0, +4000E-07
+65500E0, +4000E-07
+65600E0, +3984E-07
+65700E0, +4031E-07
+65800E0, +4016E-07
+65900E0, +4000E-07
+66000E0, +4016E-07
+66100E0, +4000E-07
+66200E0, +4000E-07
+66300E0, +4047E-07
+66400E0, +4016E-07
+66500E0, +4016E-07
+66600E0, +4047E-07
+66700E0, +4016E-07
+66800E0, +4016E-07
+66900E0, +3984E-07
+67000E0, +4016E-07
+67100E0, +4000E-07
+67200E0, +4016E-07
+67300E0, +4000E-07
+67400E0, +4031E-07
+67500E0, +4016E-07
+67600E0, +4016E-07
+67700E0, +4000E-07
+67800E0, +4000E-07
+67900E0, +4016E-07
+68000E0, +4031E-07
+68100E0, +3984E-07
+68200E0, +4031E-07
+68300E0, +4016E-07
+68400E0, +4000E-07
+68500E0, +4000E-07
+68600E0, +4031E-07
+68700E0, +4016E-07
+68800E0, +4016E-07
+68900E0, +4000E-07
+69000E0, +3984E-07
+69100E0, +3984E-07
+69200E0, +4000E-07
+69300E0, +3984E-07
+69400E0, +4000E-07
+69500E0, +4031E-07
+69600E0, +4016E-07
+69700E0, +4000E-07
+69800E0, +4203E-07
+69900E0, +2938E-07
+70000E0, +4000E-07
+70100E0, +4016E-07
+70200E0, +4219E-07
+70300E0, +4109E-07
+70400E0, +4078E-07
+70500E0, +4016E-07
+70600E0, +4000E-07
+70700E0, +4031E-07
+70800E0, +4016E-07
